Zooniverse ID,Classification count,Page ID,Volume,Page,Year,Image scale,Type,Coords,Value
ASC0002me9,5,20550353,v.14 1838,Page 223,1838,0.45175863181671505,Page keywords,[],"[""Hendon Rectory"", ""Middlesex"", ""Hendon rectory"", ""map"", ""middlesex"", ""hendon"", ""rectory"", ""reverend theodore williams"", ""williams"", ""theodore"", ""garden"", ""church"", ""pond"", ""shrubbery"", ""diagram"", ""Rev. Theodore Williams""]"
ASC0002mcu,5,20550354,v.14 1838,Page 224,1838,0.45175863181671505,Page keywords,[],"[""hendon rectory"", ""rectory"", ""garden"", ""arboretum"", ""watering can"", ""landscaping"", ""English landscaping"", ""Landscape"", ""landscape"", ""tree"", ""road"", ""hendon"", ""view"", ""people"", ""drawing""]"
ASC0002mcu,5,20550354,v.14 1838,Page 224,1838,0.45175863181671505,drawing,"[0, 0, 16, 55, 792, 638]","{""keywords""=>[""hendon rectory"", ""rectory"", ""garden"", ""arboretum"", ""watering can"", ""landscaping"", ""English landscaping"", ""Landscape"", ""landscape"", ""tree"", ""road"", ""hendon"", ""view"", ""people"", ""drawing""]}"
ASC0002mcu,5,20550354,v.14 1838,Page 224,1838,0.45175863181671505,inscription,"[390, 682, 0, 0, 0, 0]","{""text""=>[""View at Hendon Rectory"", ""View at Hendon Rectory.""]}"
ASC0002mds,6,20550355,v.14 1838,Page 225,1838,0.45175863181671505,Page keywords,[],"[""backyard"", ""garden"", ""rectory"", ""landscape"", ""view"", ""residence"", ""drawing"", ""llandscape"", ""gardening"", ""Hendon Rectory"", ""View of Hendon Rectory""]"
ASC0002mcb,5,20550357,v.14 1838,Page 227,1838,0.45175863181671505,Page keywords,[],"[""Hendon Rectory"", ""residence of Rev. Theodore Williams"", ""fig. 32"", ""picture"", ""house"", ""House"", ""rectory"", ""manse""]"
ASC0002mcb,5,20550357,v.14 1838,Page 227,1838,0.45175863181671505,drawing,"[0, 0, 77, 58, 696, 398]","{""keywords""=>[""Hendon Rectory"", ""residence of Rev. Theodore Williams"", ""fig. 32"", ""picture"", ""house"", ""House"", ""rectory"", ""manse""]}"
ASC0002me4,6,20550358,v.14 1838,Page 228,1838,0.45175863181671505,Page keywords,[],"[""garden"", ""drawing"", ""rectory"", ""illustration"", ""view"", ""women"", ""grass"", ""tree""]"
ASC0002me4,6,20550358,v.14 1838,Page 228,1838,0.45175863181671505,drawing,"[0, 0, 151, 109, 557, 1206]","{""keywords""=>[""garden"", ""drawing"", ""rectory"", ""women"", ""grass"", ""tree""]}"
ASC0002mev,5,20550366,v.14 1838,Page 236,1838,0.45175863181671505,Page keywords,[],"[""apple moth"", ""growth stages"", ""apple caterpillar"", ""apple codling moth"", ""magnified"", ""unmagnified"", ""Insect"", ""apple"", ""pests"", ""caterpillar"", ""larvae"", ""insects injurious to cultivators"", ""butterfly"", ""moth"", ""insect"", ""Carpocapsa pomonella"", ""Cydia pomonella"", ""Codling Moth"", ""Apple-moth""]"
ASC0002mev,5,20550366,v.14 1838,Page 236,1838,0.45175863181671505,drawing,"[0, 0, 64, 87, 697, 399]","{""keywords""=>[""apple moth"", ""growth stages"", ""apple caterpillar"", ""apple codling moth"", ""magnified"", ""unmagnified"", ""Insect"", ""apple"", ""pests"", ""caterpillar"", ""larvae"", ""insects injurious to cultivators"", ""butterfly"", ""moth"", ""insect"", ""Carpocapsa pomonella"", ""Cydia pomonella"", ""Codling Moth"", ""Apple-moth""]}"
ASC0002mev,5,20550366,v.14 1838,Page 236,1838,0.45175863181671505,species,"[660, 304, 0, 0, 0, 0]","{""common""=>[""blank""], ""scientific""=>[""blank""]}"
ASC0002mev,5,20550366,v.14 1838,Page 236,1838,0.45175863181671505,inscription,"[358, 229, 0, 0, 0, 0]","{""text""=>[""34"", ""c"", ""h"", ""i"", ""l"", ""k"", ""b"", ""f"", ""a"", ""e""]}"
ASC0002mev,5,20550366,v.14 1838,Page 236,1838,0.45175863181671505,inscription,"[673, 329, 0, 0, 0, 0]","{""text""=>[""b"", ""g""]}"
ASC0002mh4,6,20550372,v.14 1838,Page 242,1838,0.45175863181671505,Page keywords,[],"[""Garden plan"", ""African animals"", ""competition"", ""#architecture\r\n#garden plan"", ""zoo"", ""botanic garden"", ""fields"", ""Asian animals"", ""garden""]"
ASC0002mbb,6,20550373,v.14 1838,Page 243,1838,0.45175863181671505,Page keywords,[],"[""Large"", ""garden"", ""zoo"", ""Map of Leeds Zoological and Botanical Gardens"", ""Leeds Zoological and Botanical Garden"", ""Apocarposae"", ""climbing roses"", ""birds from China"", ""elevation of the building in the Chinese style"", ""herbaceous beds"", ""buildings for large animals"", ""birds from temperate climates"", ""rockwork"", ""Monopetalae"", ""Burley"", ""Occupation Lane"", ""map""]"
ASC0002mbb,6,20550373,v.14 1838,Page 243,1838,0.45175863181671505,species,"[67, 969, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Pomaceae"", ""Amygdalae"", ""Leguminosae"", ""Polycarposae"", ""Calycanthaceae"", ""Saxifrageae"", ""Crassulaceae"", ""Anacardiaceae"", ""Pyrolacae"", ""Ericeae"", ""Monotropaceae"", ""Vaccinieae""]}"
ASC0002mbi,5,20550376,v.14 1838,Page 246,1838,0.45175863181671505,Page keywords,[],"[""architecture"", ""competition design"", ""Leeds Zoological and Botanical Garden"", ""layout"", ""palace"", ""greenhouse"", ""blue print"", ""Competition design"", ""design"", ""competition"", ""garden""]"
ASC0002mbi,5,20550376,v.14 1838,Page 246,1838,0.45175863181671505,drawing,"[0, 0, 75, 98, 717, 1217]","{""keywords""=>[""architecture"", ""competition design"", ""Leeds Zoological and Botanical Garden"", ""layout"", ""design"", ""competition"", ""garden""]}"
ASC0002mdx,7,20550377,v.14 1838,Page 247,1838,0.45175863181671505,Page keywords,[],"[""Botanical"", ""Garden"", ""Leeds"", ""Zoological"", ""layout"", ""garden design"", ""Leeds Zoological & Botanical Garden"", ""botany"", ""zoology"", ""garden""]"
ASC0002mgn,6,20550394,v.14 1838,Page 264,1838,0.45175863181671505,Page keywords,[],"[""Gauge"", ""diagram"", ""gauge"", ""tree measuring device"", ""gardening tool""]"
ASC0002mgn,6,20550394,v.14 1838,Page 264,1838,0.45175863181671505,drawing,"[0, 0, 141, 85, 632, 877]","{""keywords""=>[""Gauge"", ""diagram"", ""gauge"", ""tree measuring device"", ""gardening tool""]}"
ASC0002mdu,5,20550395,v.14 1838,Page 265,1838,0.45175863181671505,Page keywords,[],"[""gauge"", ""scale arm"", ""quarter girts"", ""Instument"", ""Instrument: device"", ""variable"", ""timber"", ""measuring"", ""girts"", ""horizontal""]"
ASC0002mdu,5,20550395,v.14 1838,Page 265,1838,0.45175863181671505,drawing,"[0, 0, 58, 90, 713, 1119]","{""keywords""=>[""gauge"", ""scale arm"", ""quarter girts"", ""variable""]}"
ASC0002mf3,8,20550396,v.14 1838,Page 266,1838,0.45175863181671505,Page keywords,[],"[""table of multipliers"", ""valuation of the woodlands"", ""quarter girt"", ""solid feet for one foot in length"", ""inches"", ""table"", ""math"", ""trees"", ""girth""]"
ASC0002mf3,8,20550396,v.14 1838,Page 266,1838,0.45175863181671505,chart,"[0, 0, 36, 111, 729, 527]","{""keywords""=>[""table of multipliers"", ""valuation of the woodlands"", ""quarter girt"", ""solid feet for one foot in length"", ""inches"", ""table"", ""math"", ""trees"", ""girth""]}"
ASC0002mf2,7,20550401,v.14 1838,Page 271,1838,0.45175863181671505,Page keywords,[],"[""forest"", ""Culdees"", ""oak"", ""timber value"", ""arboriculture"", ""timber"", ""value"", ""Money"", ""bark"", ""places"", ""table"", ""estate""]"
ASC0002mf2,7,20550401,v.14 1838,Page 271,1838,0.45175863181671505,chart,"[0, 0, 51, 93, 732, 382]","{""keywords""=>[""arboriculture"", ""timber"", ""value"", ""Money"", ""bark"", ""oak"", ""places"", ""table"", ""estate""]}"
ASC0002mf2,7,20550401,v.14 1838,Page 271,1838,0.45175863181671505,inscription,"[427, 140, 0, 0, 0, 0]","{""text""=>[""Abstract of the Estate of Culdees"", ""Abstract of the Estate of Culdees."", ""Names of Places &c."", ""Small Coppice."", ""Money Value."", ""Oak."", ""Bark""]}"
ASC0002mgq,5,20550402,v.14 1838,Page 272,1838,0.45175863181671505,Page keywords,[],"[""flowering"", ""plant"", ""gardening"", ""Agave americana"", ""centuryplant"", ""maguey"", ""American aloe"", ""flower"", ""agave"", ""garden"", ""succulent"", ""americana"", ""agave americana"", ""desert"", ""stalk""]"
ASC0002mgq,5,20550402,v.14 1838,Page 272,1838,0.45175863181671505,species,"[387, 289, 0, 0, 0, 0]","{""common""=>["""", ""agave ""], ""scientific""=>[""Agave americana"", ""agave americana""]}"
ASC0002mgk,5,20550432,v.14 1838,Page 302,1838,0.45175863181671505,Page keywords,[],"[""Dr. Arnott's stove"", ""heating"", ""iron"", ""fireplace substitute"", ""efficient"", ""chambers"", ""fire-box"", ""furnace"", ""firebrick"", ""ash-pit"", ""door"", ""valve"", ""chimney flue"", ""grate"", ""oven"", ""stove"", ""design"", ""gardening""]"
ASC0002mgk,5,20550432,v.14 1838,Page 302,1838,0.45175863181671505,drawing,"[0, 0, 436, 915, 330, 461]","{""keywords""=>[""Dr. Arnott's stove"", ""heating"", ""iron"", ""fireplace substitute"", ""efficient"", ""chambers"", ""fire-box"", ""furnace"", ""firebrick"", ""ash-pit"", ""door"", ""valve"", ""chimney flue"", ""grate"", ""oven"", ""stove"", ""design"", ""gardening""]}"
ASC0002mgc,7,20550436,v.14 1838,Page 306,1838,0.45175863181671505,Page keywords,[],"[""Lawrencian Villa\r\nDrayton Green\r\nground plan"", ""villa"", ""diagram"", ""Drayton Green"", ""house"", ""Lawrencian Villa"", ""ground plan"", ""blueprint of grounds"", ""11 rooms"", ""adjoining buildings"", ""architecture"", ""plans"", ""Mrs. Lawrence""]"
ASC0002mgc,7,20550436,v.14 1838,Page 306,1838,0.45175863181671505,drawing,"[0, 0, 389, 477, 408, 691]","{""keywords""=>[""villa"", ""diagram"", ""Drayton Green"", ""house"", ""Lawrencian Villa"", ""ground plan"", ""architecture"", ""plans"", ""Mrs. Lawrence""]}"
ASC0002mfr,5,20550437,v.14 1838,Page 307,1838,0.45175863181671505,Page keywords,[],"[""At Drayton Green"", ""map ground"", ""Drayton Green"", ""landscape"", ""gardens"", ""plan"", ""Mrs. Lawrence"", ""lawrencian villa"", ""drayton green"", ""ground plan"", ""layout"", ""map"", ""garden""]"
