Zooniverse ID,Classification count,Page ID,Volume,Page,Year,Image scale,Type,Coords,Value
ASC0002x2y,5,32563908,,Page 93,,0.41816009557945044,Page keywords,[],"[""flower"", ""Orchid""]"
ASC0002x84,8,32563910,,Page 95,,0.41816009557945044,Page keywords,[],"[""crop"", ""fruit"", ""quality"", ""condition of fruit crops in England"", ""fruit condition survey"", ""Condition of fruit crops"", ""July"", ""1888"", ""Scotland"", ""diagram"", ""condition"", ""fruit crop"", ""the gardeners chronicle""]"
ASC0002x2u,7,32563913,,Page 98,,0.41816009557945044,Page keywords,[],"[""fruit"", ""crop"", ""stafford"", ""cheshire"", ""middlesex"", ""surrey"", ""kent"", ""sussex"", ""hants"", ""hampshire"", ""berks"", ""berkshire"", ""wilts"", ""wiltshire"", ""somerset"", ""dorset"", ""fruit crops"", ""condition"", ""western counties"", ""southern counties"", ""south-western counties"", ""apricots"", ""plums"", ""cherries"", ""peaches"", ""nectarines"", ""apples"", ""pears"", ""strawberries"", ""nuts"", ""Stafford"", ""Cheshire"", ""Middlesex"", ""Surrey"", ""Kent"", ""Sussex"", ""Hants"", ""Berks"", ""Wilts"", ""Somerset"", ""Dorset"", ""condition of the fruit crops"", ""crop yield"", ""England""]"
ASC0002x2u,7,32563913,,Page 98,,0.41816009557945044,species,"[446, 140, 0, 0, 0, 0]","{""common""=>[""Apricot"", ""Plum"", ""apricot"", ""plums"", ""Cherry"", ""cherries"", ""nectarines"", ""Peach"", ""Nectarine"", ""peaches"", ""Apple"", ""apples"", ""Pear"", ""pears"", ""Strawberry"", ""strawberries""], ""scientific""=>[""""]}"
ASC0002x1c,5,32563916,,Page 101,,0.41816009557945044,Page keywords,[],"[""flowers"", ""drawing"", ""peony"", ""carnation"", ""flower"", ""Flower"", ""picotees""]"
ASC0002x1c,5,32563916,,Page 101,,0.41816009557945044,drawing,"[0, 0, 44, 97, 942, 1258]","{""keywords""=>[""flowers"", ""drawing"", ""peony"", ""carnation"", ""flower"", ""picotees""]}"
ASC0002www,5,32563920,,Page 105,,0.41816009557945044,Page keywords,[],"[""fungi"", ""fungus""]"
ASC0002www,5,32563920,,Page 105,,0.41816009557945044,drawing,"[0, 0, 359, 428, 296, 523]","{""keywords""=>[""fungus""]}"
ASC0002www,5,32563920,,Page 105,,0.41816009557945044,species,"[473, 828, 0, 0, 0, 0]","{""common""=>[""Fungus"", """"], ""scientific""=>[""Puccinia Liliacearum"", ""Puccinia Lillacearum""]}"
ASC0002www,5,32563920,,Page 105,,0.41816009557945044,contributor,"[600, 879, 0, 0, 0, 0]","{""name""=>[""W.E. S.M."", ""w.e.sm."", ""W. G. ""], ""role""=>[""illustrator""]}"
ASC0002x01,5,32563924,,Page 109,,0.41816009557945044,Page keywords,[],"[""plant"", ""flower"", ""Orchid"", ""Laelia"", ""Eyermaniana"", ""The Gardeners´ Chronicle"", ""Flower""]"
ASC0002x01,5,32563924,,Page 109,,0.41816009557945044,drawing,"[0, 0, 334, 471, 334, 448]","{""keywords""=>[""plant"", ""flower"", ""Orchid"", ""Laelia"", ""Eyermaniana"", ""The Gardeners´ Chronicle"", ""Flower""]}"
ASC0002x01,5,32563924,,Page 109,,0.41816009557945044,species,"[504, 631, 0, 0, 0, 0]","{""common""=>["""", ""FLOWERS ROSY-PURPLE""], ""scientific""=>[""Laelia Eyermaniana"", ""Laelia eyermaniana"", ""LAELIA EYERMANIANA""]}"
ASC0002x1n,7,32563925,,Page 110,,0.41816009557945044,Page keywords,[],"[""meteorological"", ""weather"", ""temperature"", ""districts"", ""rainfall"", ""bright sunshine"", ""temperatures"", ""day-degree""]"
ASC0002x1n,7,32563925,,Page 110,,0.41816009557945044,chart,"[0, 0, 376, 242, 329, 947]","{""keywords""=>[""meteorological"", ""weather"", ""temperatures"", ""day-degree""]}"
ASC0002x24,5,32563940,,Page 125,,0.41816009557945044,Page keywords,[],"[""plant"", ""heuchera sanguinea"", ""perennial"", ""flower"", ""crimson"", ""Ivy-leaved duckwee"", ""Lemna triscula""]"
ASC0002x24,5,32563940,,Page 125,,0.41816009557945044,drawing,"[0, 0, 33, 179, 621, 959]","{""keywords""=>[""plant"", ""heuchera sanguinea"", ""perennial"", ""flower"", ""crimson""]}"
ASC0002x13,5,32563946,,Page 131,,0.41816009557945044,Page keywords,[],"[""flowers"", ""white"", ""leaves"", ""stem"", ""flower"", ""stamen"", ""shrub"", ""leaf""]"
ASC0002x13,5,32563946,,Page 131,,0.41816009557945044,drawing,"[0, 0, 20, 73, 987, 1287]","{""keywords""=>[""flowers"", ""white"", ""leaves"", ""stem"", ""flower"", ""stamen"", ""leaf""]}"
ASC0002x13,5,32563946,,Page 131,,0.41816009557945044,inscription,"[614, 1293, 0, 0, 0, 0]","{""text""=>[""CARDCHPON"", ""WgSm"", ""gardchron""]}"
ASC0002x2b,5,32563950,,Page 135,,0.41816009557945044,Page keywords,[],"[""crate"", ""transport"", ""strawberries"", ""cherries"", ""shipping"", ""transit"", ""packaging"", ""crates"", ""boxes"", ""horticulture"", ""#invention"", ""wood"", ""diagram: crate for transport of strawberries""]"
ASC0002x2b,5,32563950,,Page 135,,0.41816009557945044,drawing,"[0, 0, 345, 464, 328, 566]","{""keywords""=>[""crate"", ""transport"", ""strawberries"", ""cherries"", ""shipping"", ""transit"", ""packaging"", ""crates"", ""boxes"", ""horticulture"", ""#invention"", ""wood""]}"
ASC0002wyq,7,32563952,,Page 137,,0.41816009557945044,Page keywords,[],"[""meteorological"", ""temperature"", ""districts"", ""Scotland"", ""England"", ""Ireland"", ""meteorology"", ""rainfall"", ""sunshine"", ""weather"", ""meteorological observations"", ""1888"", ""country""]"
ASC0002wyq,7,32563952,,Page 137,,0.41816009557945044,chart,"[0, 0, 665, 410, 350, 943]","{""keywords""=>[""meteorological"", ""temperature"", ""districts"", ""weather"", ""country"", ""rainfall"", ""sunshine"", ""meteorological observations"", ""1888""]}"
ASC0002wx1,6,32563953,,Page 138,,0.41816009557945044,Page keywords,[],"[""insect"", ""#insect\r\n#Spruce"", ""insect\r\naphid\r\ngalls\r\nstem\r\nplant\r\n"", ""plant"", ""bug"", ""animal""]"
ASC0002wx1,6,32563953,,Page 138,,0.41816009557945044,drawing,"[0, 0, 371, 551, 330, 368]","{""keywords""=>[""insect"", ""#insect\r\n#Spruce"", ""plant"", ""bug"", ""animal""]}"
ASC0002x2r,5,32563968,,Page 153,,0.41816009557945044,Page keywords,[],"[""flowers"", ""pollen"", ""#flower\r\n#Funkia"", ""botany"", ""flower"", ""hosta"", ""plant"", ""plantain lily"", ""funkia grandiflora"", ""biology"", ""white flowers"", ""pollen grain"", ""magnified""]"
ASC0002x2r,5,32563968,,Page 153,,0.41816009557945044,drawing,"[0, 0, 28, 70, 963, 1106]","{""keywords""=>[""flowers"", ""pollen"", ""#flower\r\n#Funkia"", ""botany"", ""flower"", ""hosta"", ""plant"", ""plantain lily"", ""funkia grandiflora"", ""biology"", ""white flowers"", ""pollen grain"", ""magnified""]}"
ASC0002x2r,5,32563968,,Page 153,,0.41816009557945044,contributor,"[527, 1093, 0, 0, 0, 0]","{""name""=>[""W.G.S."", ""WGS"", ""Worthington G Smith""], ""role""=>[""illustrator""]}"
ASC0002x56,7,32563976,,Page 161,,0.41816009557945044,Page keywords,[],"[""socket ring"", ""hot-water pipe"", ""invention:"", ""socket-ring"", ""india rubber"", ""hot water pipes"", ""useful inventions"", ""pipe"", ""hot-water"", ""Stanley- Morrison & Co"", ""London"", ""indiarubber"", ""plumbing"", ""tool""]"
ASC0002x56,7,32563976,,Page 161,,0.41816009557945044,drawing,"[0, 0, 342, 490, 334, 383]","{""keywords""=>[""socket ring"", ""hot-water pipe"", ""invention:"", ""socket-ring"", ""india rubber"", ""hot water pipes"", ""useful inventions"", ""pipe"", ""hot-water"", ""Stanley- Morrison & Co"", ""London"", ""indiarubber"", ""plumbing""]}"
ASC0002x56,7,32563976,,Page 161,,0.41816009557945044,inscription,"[461, 853, 0, 0, 0, 0]","{""text""=>[""FIG. 18.- INDIARUBBER SOCKET-RING FOR JUNCTION OF HOT-WATER PIPES. "", ""Fig. 18.-Indiarubber socket-ring for junction of hot-water pipes."", ""Indiarubber socket-ring for junction of hot water pipes""]}"
ASC0002x19,6,32563978,,Page 163,,0.41816009557945044,Page keywords,[],"[""flower"", ""homeria collina"", ""flowers"", ""plant""]"
ASC0002x19,6,32563978,,Page 163,,0.41816009557945044,drawing,"[0, 0, 24, 152, 638, 1068]","{""keywords""=>[""flower"", ""homeria collina"", ""flowers"", ""plant""]}"
ASC0002x5o,5,32563988,,,,0.4161712247324614,Page keywords,[],"[""garden"", ""gardening"", ""flower""]"
ASC0002x5o,5,32563988,,,,0.4161712247324614,photograph,"[0, 0, 73, 77, 897, 609]","{""keywords""=>[""garden"", ""gardening"", ""flower""]}"
ASC0002x5o,5,32563988,,,,0.4161712247324614,photograph,"[0, 0, 81, 697, 897, 620]","{""keywords""=>[""garden"", ""gardening"", ""flower""]}"
ASC0002x5o,5,32563988,,,,0.4161712247324614,contributor,"[987, 176, 0, 0, 0, 0]","{""name""=>[""blank"", "",s.""], ""role""=>[""blank"", ""illustrator""]}"
ASC0002x6g,5,32563998,,Page 181,,0.41816009557945044,Page keywords,[],"[""plant"", ""orchid"", ""gardening"", ""inflorescence"", ""flower yellow"", ""heavily barred"", ""spotted brown""]"
ASC0002x6g,5,32563998,,Page 181,,0.41816009557945044,drawing,"[0, 0, 31, 170, 966, 1044]","{""keywords""=>[""plant"", ""orchid"", ""gardening"", ""inflorescence"", ""flower yellow"", ""heavily barred"", ""spotted brown""]}"
ASC0002x6g,5,32563998,,Page 181,,0.41816009557945044,species,"[463, 790, 0, 0, 0, 0]","{""common""=>[""Stein"", ""????"", """"], ""scientific""=>[""Cyrtopodium saintlegerianum"", ""????""]}"
ASC0002x5a,5,32564001,,Page 184,,0.41816009557945044,Page keywords,[],"[""fungus"", ""lily"", ""flower"", ""disease"", ""oomycete"", ""fungi""]"
ASC0002x5a,5,32564001,,Page 184,,0.41816009557945044,drawing,"[0, 0, 369, 356, 327, 652]","{""keywords""=>[""fungus"", ""lily"", ""flower"", ""disease"", ""oomycete"", ""fungi""]}"
ASC0002x5a,5,32564001,,Page 184,,0.41816009557945044,inscription,"[526, 970, 0, 0, 0, 0]","{""text""=>[""X.400"", ""The Lily Fungus"", ""FIG.21.- PERNOSPORA ELLIPTICA: THE LILLY FUNGUS."", ""X 400""]}"
ASC0002x5a,5,32564001,,Page 184,,0.41816009557945044,contributor,"[659, 904, 0, 0, 0, 0]","{""name""=>[""GADCHRON"", ""GARDCHRON"", ""GARD CHRON""], ""role""=>[""illustrator"", ""printer""]}"
ASC0002x5a,5,32564001,,Page 184,,0.41816009557945044,contributor,"[443, 922, 0, 0, 0, 0]","{""name""=>[""W.e.SM"", ""W.G.SM"", ""W. G. SM"", ""W.G.Smith""], ""role""=>[""illustrator""]}"
ASC0002x6l,6,32564004,,Page 187,,0.41816009557945044,Page keywords,[],"[""flower"", ""stuartia pseudo-camellia"", ""Gardener's Chronicle"", ""botanical"", ""shrub"", ""camellia"", ""STUARTIA"", ""Gardchron""]"
ASC0002x6l,6,32564004,,Page 187,,0.41816009557945044,drawing,"[0, 0, 76, 202, 895, 980]","{""keywords""=>[""flower"", ""stuartia pseudo-camellia"", ""Gardener's Chronicle"", ""botanical"", ""shrub"", ""camellia"", ""STUARTIA"", ""Gardchron""]}"
ASC0002x6l,6,32564004,,Page 187,,0.41816009557945044,contributor,"[596, 1097, 0, 0, 0, 0]","{""name""=>[""W. G. SM."", ""W.G.SM"", ""Gardchron"", ""W.G. SM"", ""GAROCHRON""], ""role""=>[""artist"", ""illustrator"", ""lithographer""]}"
ASC0002x51,5,32564008,,Page 191,,0.41816009557945044,Page keywords,[],"[""plant"", ""fruit"", ""strawberry"", ""berry"", ""flower"", ""poppy"", ""anther"", ""stamen"", ""petals"", ""reproductive"", ""#strawberry\r\n#fruit""]"
ASC0002x51,5,32564008,,Page 191,,0.41816009557945044,drawing,"[0, 0, 334, 372, 330, 604]","{""keywords""=>[""plant"", ""fruit"", ""strawberry"", ""berry"", ""flower"", ""#strawberry\r\n#fruit""]}"
ASC0002xle,5,32564026,,Page 209,,0.41816009557945044,Page keywords,[],"[""flower"", ""shrub"", ""pollen"", ""herb"", ""plant"", ""mallow"", ""Plagianthus lyalli"", ""white flowers"", ""Flower"", ""Pollen""]"
ASC0002xle,5,32564026,,Page 209,,0.41816009557945044,drawing,"[0, 0, 39, 274, 954, 795]","{""keywords""=>[""flower"", ""shrub"", ""pollen"", ""herb"", ""plant"", ""mallow"", ""Plagianthus lyalli"", ""white flowers"", ""Flower"", ""Pollen""]}"
ASC0002xle,5,32564026,,Page 209,,0.41816009557945044,species,"[232, 1065, 0, 0, 0, 0]","{""common""=>["""", ""Hardy shrub""], ""scientific""=>[""Flagianthus lyalli"", ""Plagianthus lyalli"", ""Plagianthus Lyalli""]}"
ASC0002x45,5,32564029,,Page 212,,0.41816009557945044,Page keywords,[],"[""plants"", ""flowers"", ""flower"", ""plant"", ""Honduras"", ""Skinner""]"
ASC0002x45,5,32564029,,Page 212,,0.41816009557945044,drawing,"[0, 0, 396, 296, 589, 726]","{""keywords""=>[""flower"", ""plant"", ""Honduras"", ""Skinner"", ""flowers""]}"
ASC0002x45,5,32564029,,Page 212,,0.41816009557945044,species,"[560, 1036, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Schomburgkia tibicinis"", ""Schomburgkia Tibicinis"", ""scromburgia tebicinis""]}"
ASC0002x45,5,32564029,,Page 212,,0.41816009557945044,inscription,"[730, 1021, 0, 0, 0, 0]","{""text""=>[""Flowers Reddish Brown"", ""Flowers: Reddish-brown"", ""Schomburgkia tibicinis: Flowers reddish-brown""]}"
ASC0002x4z,6,32564034,,Page 217,,0.41816009557945044,Page keywords,[],"[""insect"", ""animal"", ""close-up"", ""Devil's coach horse beetle"", ""Staphylinus "", ""Ocypus olens"", ""staphylinus"", ""devil's coach horse"", ""larva"", ""insect anatomy"", ""detail""]"
ASC0002x4z,6,32564034,,Page 217,,0.41816009557945044,drawing,"[0, 0, 339, 438, 319, 554]","{""keywords""=>[""insect"", ""animal"", ""close-up"", ""Devil's coach horse beetle"", ""Staphylinus "", ""Ocypus olens"", ""staphylinus"", ""devil's coach horse"", ""larva"", ""insect anatomy"", ""detail""]}"
ASC0002x4z,6,32564034,,Page 217,,0.41816009557945044,contributor,"[581, 777, 0, 0, 0, 0]","{""name""=>[""gardchron"", ""A. E. Sm."", ""Garderron"", ""A E SA""], ""role""=>[""other"", ""illustrator"", ""lithographer""]}"
ASC0002x5y,7,32564038,,Page 221,,0.41816009557945044,Page keywords,[],"[""meteorological"", ""weather"", ""rain"", ""temperature"", ""forcast"", ""rainfall"", ""sunshine"", ""Scotland"", ""England"", ""Ireland"", ""average"", ""Chiswick"", ""market"", ""Temperature chart"", ""Channel islands"", ""Chiswick.""]"
ASC0002x5y,7,32564038,,Page 221,,0.41816009557945044,chart,"[0, 0, 342, 525, 325, 121]","{""keywords""=>[""weather"", ""temperature"", ""average"", ""Chiswick""]}"
ASC0002x7f,6,32564046,,,,0.41816009557945044,Page keywords,[],"[""trees"", ""banyan"", ""tree"", ""garden"", ""photograph"", ""Ink photo"", ""Banyan tree"", ""T. Weir"", ""Madura"", ""garden of T. Wrir Esq. Madura"", ""#Banyan\r\n#Tree""]"
ASC0002x5f,5,32564056,,Page 237,,0.41816009557945044,Page keywords,[],"[""plant"", ""flowers"", ""flowering"", ""flower""]"
ASC0002x5f,5,32564056,,Page 237,,0.41816009557945044,drawing,"[0, 0, 24, 333, 628, 715]","{""keywords""=>[""plant"", ""flowers"", ""flowering""]}"
ASC0002x5h,5,32564059,,Page 240,,0.41816009557945044,Page keywords,[],"[""Flower"", ""flower"", ""lisianthus russellianus"", ""horticulture"", ""greenhouse perennial"", ""#flower"", ""#horticulture""]"
ASC0002x5h,5,32564059,,Page 240,,0.41816009557945044,drawing,"[0, 0, 63, 75, 917, 1000]","{""keywords""=>[""Flower"", ""flower"", ""lisianthus russellianus"", ""horticulture"", ""#flower"", ""#horticulture""]}"
ASC0002x64,5,32564064,,Page 245,,0.41816009557945044,Page keywords,[],"[""gardening"", ""tools"", ""pot"", ""pot blade"", ""handle"", ""watering pot"", ""weed eradicator"", ""gardening tool"", ""invention""]"
ASC0002x64,5,32564064,,Page 245,,0.41816009557945044,drawing,"[0, 0, 349, 531, 315, 325]","{""keywords""=>[""gardening"", ""tools"", ""watering pot"", ""weed eradicator"", ""gardening tool"", ""invention""]}"
ASC0002x76,5,32564066,,Page 247,,0.41816009557945044,Page keywords,[],"[""tulip"", ""roots"", ""\""droppers\"""", ""bulb"", ""tube"", ""sheath"", ""plant"", ""gardening"", ""planting"", ""flower"", ""droppers"", ""+"", ""stem""]"
ASC0002x76,5,32564066,,Page 247,,0.41816009557945044,drawing,"[0, 0, 348, 365, 321, 663]","{""keywords""=>[""tulip"", ""roots"", ""\""droppers\"""", ""bulb"", ""tube"", ""sheath"", ""plant"", ""gardening"", ""planting"", ""flower"", ""droppers"", ""+"", ""stem""]}"
ASC0002x76,5,32564066,,Page 247,,0.41816009557945044,species,"[514, 707, 0, 0, 0, 0]","{""common""=>[""Tulip"", ""tulip""], ""scientific""=>[""""]}"
ASC0002x76,5,32564066,,Page 247,,0.41816009557945044,contributor,"[508, 945, 0, 0, 0, 0]","{""name""=>[""T M M"", ""Chardchron"", ""gardchron"", ""TMM""], ""role""=>[""illustrator"", ""lithographer"", ""artist""]}"
ASC0002x6a,6,32564076,,,,0.41816009557945044,Page keywords,[],"[""garden photo"", ""landscape"", ""gardens"", ""folkstone"", ""garden build by moghuls""]"
ASC0002x6k,6,32564086,,Page 265,,0.41816009557945044,Page keywords,[],"[""Flower"", ""Red"", ""Hardy Perennial"", ""flower"", ""perennial"", ""hardy perennial"", ""flowers"", ""botany"", ""gardening"", ""plant""]"
ASC0002x6k,6,32564086,,Page 265,,0.41816009557945044,drawing,"[0, 0, 32, 339, 652, 682]","{""keywords""=>[""Flower"", ""Red"", ""Hardy Perennial"", ""flower"", ""perennial"", ""hardy perennial"", ""flowers"", ""botany"", ""gardening"", ""plant""]}"
ASC0002x6k,6,32564086,,Page 265,,0.41816009557945044,species,"[289, 664, 0, 0, 0, 0]","{""common""=>["""", ""Hardy perennial""], ""scientific""=>[""pentstemon rotundifolius"", ""Pentstemon Rotundifolis"", ""Pentstemon rotundifolius""]}"
ASC0002x6k,6,32564086,,Page 265,,0.41816009557945044,contributor,"[307, 954, 0, 0, 0, 0]","{""name""=>[""J.Weather"", ""J. Weathers"", ""J.Weathers"", ""J Weathers""], ""role""=>[""illustrator""]}"
ASC0002x75,5,32564089,,Page 268,,0.41816009557945044,Page keywords,[],"[""plant"", ""pine"", ""cone"", ""needle"", ""crossection"", ""plant pinecone\r\n"", ""shoot"", ""foliage"", ""plan of section of leaf"", ""pine\r\ncone\r\nneedles""]"
ASC0002x75,5,32564089,,Page 268,,0.41816009557945044,drawing,"[0, 0, 375, 87, 632, 1119]","{""keywords""=>[""plant"", ""pine"", ""cone"", ""needle"", ""crossection"", ""plant pinecone\r\n"", ""shoot"", ""foliage"", ""plan of section of leaf""]}"
ASC0002x8f,5,32564092,,Page 271,,0.41816009557945044,Page keywords,[],"[""flower"", ""vine"", ""Brazil"", ""Scubertia graveolens"", ""Physianthus graveolens"", ""Physianthus auricomus"", ""white"", ""flowers"", ""fragrant"", ""plant"", ""drawing""]"
ASC0002x8f,5,32564092,,Page 271,,0.41816009557945044,drawing,"[0, 0, 24, 73, 653, 1228]","{""keywords""=>[""flower"", ""vine"", ""Brazil"", ""Scubertia graveolens"", ""Physianthus graveolens"", ""Physianthus auricomus"", ""white"", ""flowers"", ""fragrant"", ""plant"", ""drawing""]}"
ASC0002x7m,5,32564113,,Page 292,,0.41816009557945044,Page keywords,[],"[""packing problems"", ""more packing problems"", ""evenmore packing problems"", ""box"", ""diagram\r\n"", ""packaging"", ""racks"", ""packing box""]"
ASC0002x7c,5,32564114,,Page 293,,0.41816009557945044,Page keywords,[],"[""HORTICULTURE"", ""packing fruit"", ""commerce"", ""fruit"", ""basket"", ""grapes"", ""design""]"
ASC0002x7c,5,32564114,,Page 293,,0.41816009557945044,drawing,"[0, 0, 350, 546, 322, 321]","{""keywords""=>[""HORTICULTURE"", ""packing fruit"", ""commerce"", ""fruit"", ""basket"", ""grapes"", ""design""]}"
ASC0002x6c,5,32564118,,Page 297,,0.41816009557945044,Page keywords,[],"[""flowers"", ""white flowers"", ""hardy shrub"", ""Rhododendron collettianum"", ""rhododendron shrub\r\nplant Kuram Valley"", ""specimen"", ""shrub"", ""flower"", ""rhododendron"", ""flora""]"
ASC0002x6c,5,32564118,,Page 297,,0.41816009557945044,drawing,"[0, 0, 344, 351, 331, 539]","{""keywords""=>[""flowers"", ""white flowers"", ""hardy shrub"", ""Rhododendron collettianum"", ""rhododendron shrub\r\nplant Kuram Valley"", ""flower"", ""rhododendron"", ""shrub"", ""flora""]}"
