Zooniverse ID,Classification count,Page ID,Volume,Page,Year,Image scale,Type,Coords,Value
ASC0003u09,7,30521312,"n.s. decade 4, v. 3 (1896)",Page 12,1896,0.43010752688172044,Page keywords,[],"[""coral"", ""microscopic view"", ""cross section"", ""European cockroach fossil"", ""wing"", ""cockroach"", ""fossil"", ""Fossil"", ""Cockroach""]"
ASC0003u09,7,30521312,"n.s. decade 4, v. 3 (1896)",Page 12,1896,0.43010752688172044,inscription,"[270, 999, 0, 0, 0, 0]","{""text""=>[""b"", ""a"", ""c""]}"
ASC0003u0x,7,30521318,"n.s. decade 4, v. 3 (1896)",Page 18,1896,0.43010752688172044,Page keywords,[],"[""photo"", ""section"", ""circle"", ""perlitic"", ""rock"", ""jalisco"", ""mexico"", ""central america"", ""america"", ""Perlitic"", ""geology"", ""perlitic structure""]"
ASC0003u1d,7,30521375,"n.s. decade 4, v. 3 (1896)",Page 73,1896,0.43010752688172044,Page keywords,[],"[""Anal tubes"", ""Anal tube"", ""Fossil"", ""epifaunal"", ""genera"", ""specimen"", ""anal tube"", ""hexagon"", ""fossil""]"
ASC0003u1d,7,30521375,"n.s. decade 4, v. 3 (1896)",Page 73,1896,0.43010752688172044,drawing,"[0, 0, 401, 355, 302, 140]","{""keywords""=>[""Anal tubes"", ""Fossil"", ""epifaunal"", ""genera"", ""specimen"", ""anal tube"", ""hexagon"", ""fossil""]}"
ASC0003u1d,7,30521375,"n.s. decade 4, v. 3 (1896)",Page 73,1896,0.43010752688172044,drawing,"[0, 0, 77, 353, 282, 141]","{""keywords""=>[""Anal tube"", ""Fossil"", ""epifaunal"", ""genera"", ""specimen"", ""anal tube"", ""hexagon"", ""fossil""]}"
ASC0003u1d,7,30521375,"n.s. decade 4, v. 3 (1896)",Page 73,1896,0.43010752688172044,species,"[207, 435, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Iocrinus""]}"
ASC0003u1d,7,30521375,"n.s. decade 4, v. 3 (1896)",Page 73,1896,0.43010752688172044,species,"[532, 452, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Merocrinus""]}"
ASC0003twv,6,30521376,"n.s. decade 4, v. 3 (1896)",Page 74,1896,0.43010752688172044,Page keywords,[],"[""crinoid"", ""fossil"", ""Merocrinus Salopiae"", ""arm"", ""rock"", ""woodward"", ""female"", ""inadunate"", ""Merocrinus"", ""plant"", ""basal"", ""radial"", ""specifications of species"", ""labeled"", ""drawing""]"
ASC0003twv,6,30521376,"n.s. decade 4, v. 3 (1896)",Page 74,1896,0.43010752688172044,drawing,"[0, 0, 98, 535, 688, 514]","{""keywords""=>[""crinoid"", ""fossil"", ""Merocrinus Salopiae"", ""arm"", ""rock"", ""woodward"", ""female"", ""inadunate"", ""Merocrinus"", ""plant"", ""basal"", ""radial"", ""specifications of species"", ""labeled"", ""drawing""]}"
ASC0003twv,6,30521376,"n.s. decade 4, v. 3 (1896)",Page 74,1896,0.43010752688172044,species,"[269, 775, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Merocrinus salopiae"", ""Merocrinus Salopiae"", ""Merocinus Salopia""]}"
ASC0003twv,6,30521376,"n.s. decade 4, v. 3 (1896)",Page 74,1896,0.43010752688172044,species,"[647, 801, 0, 0, 0, 0]","{""common""=>[""Inadunate crinoid"", ""Inadunate Crinoid (Undetermined)"", """"], ""scientific""=>["""", ""Merocrinus Salopiae"", ""Inadunate Crinoid""]}"
ASC0003twv,6,30521376,"n.s. decade 4, v. 3 (1896)",Page 74,1896,0.43010752688172044,contributor,"[626, 1045, 0, 0, 0, 0]","{""name""=>[""Gertrude Mary Woodward"", ""Miss G. M. Woodward"", ""G.M. Woodward""], ""role""=>[""illustrator""]}"
ASC0003twv,6,30521376,"n.s. decade 4, v. 3 (1896)",Page 74,1896,0.43010752688172044,contributor,"[216, 1060, 0, 0, 0, 0]","{""name""=>[""F. A. Bather"", ""author"", ""G. M. Woodward""], ""role""=>[""illustrator"", ""artist""]}"
ASC0003tzu,7,30521380,"n.s. decade 4, v. 3 (1896)",Page 78,1896,0.43010752688172044,Page keywords,[],"[""earthquake"", ""seismic focus"", ""earth's surface"", ""geology"", ""fault"", ""diagram"", ""hade"", ""chart"", ""illustration"", ""seismic activity"", ""Earthquake"", ""shock""]"
ASC0003swt,6,30521400,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,Page keywords,[],"[""Merjelen Lake"", ""Aletsch Glacier"", ""glacier"", ""Aletsch"", ""Switzerland"", ""Maerjelen""]"
ASC0003sy0,7,30521401,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,Page keywords,[],"[""geological landscape"", ""lake"", ""altitude"", ""lines numbers triangle angles words \r\n\r\n"", ""cross-section"", ""Merjelen Lake"", ""glacier"", ""glacier lake""]"
ASC0003sy0,7,30521401,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,drawing,"[0, 0, 46, 733, 662, 352]","{""keywords""=>[""geological landscape"", ""lake"", ""altitude"", ""lines numbers triangle angles words \r\n\r\n"", ""cross-section"", ""Merjelen Lake"", ""glacier"", ""glacier lake""]}"
ASC0003u1n,7,30521403,"n.s. decade 4, v. 3 (1896)",Page 99,1896,0.43010752688172044,Page keywords,[],"[""lake"", ""glacier"", ""basin"", ""Merjelen Lake"", ""Glacier"", ""Glacier "", ""Great Aletsch Glacier"", ""overflow"", ""Viesch""]"
ASC0003u1n,7,30521403,"n.s. decade 4, v. 3 (1896)",Page 99,1896,0.43010752688172044,drawing,"[0, 0, 54, 670, 605, 178]","{""keywords""=>[""lake"", ""glacier"", ""basin"", ""Merjelen Lake"", ""Glacier"", ""Great Aletsch Glacier"", ""overflow"", ""Viesch""]}"
ASC0003u1n,7,30521403,"n.s. decade 4, v. 3 (1896)",Page 99,1896,0.43010752688172044,inscription,"[345, 767, 0, 0, 0, 0]","{""text""=>[""Great Alelsch Glacier"", ""1/50,000"", ""Old overflow level"", ""lower basin"", ""Merjelen Lake"", ""saddle"", ""upper basin"", ""Tunnel"", ""to Viesch Glacier""]}"
ASC0003u06,6,30521409,"n.s. decade 4, v. 3 (1896)",Page 103,1896,0.43010752688172044,Page keywords,[],"[""ice"", ""avalanche"", ""gemmi"", ""pass"", ""switzerland"", ""preller"", ""valley"", ""plain"", ""rhone"", ""balmhorn"", ""map"", ""relief"", ""plan"", ""scale"", ""unknown"", ""glaciers""]"
ASC0003u15,8,30521417,"n.s. decade 4, v. 3 (1896)",Page 111,1896,0.43010752688172044,Page keywords,[],"[""cross section"", ""geology"", ""Scotland"", ""Flora"", ""Fauna"", ""sections"", ""layers"", ""sketch"", ""illustration"", ""land"", ""sand"", ""rock"", ""Geology"", ""mountain' fault"", ""sandstone"", ""leshmahaqow"", ""blairqowrle"", ""caithness"", ""forfarshire""]"
ASC0003u16,6,30521452,"n.s. decade 4, v. 3 (1896)",Page 146,1896,0.43010752688172044,Page keywords,[],"[""cryptoclidus oxoniensis"", ""plesiosaur"", ""fossil"", ""pelvic girdle"", ""pubic process"", ""Cryptoclidus"", ""Muranosaurus"", ""pubis"", ""biologicaldiagram"", ""bone"", ""Diagram"", ""Explanation""]"
ASC0003u0n,8,30521455,"n.s. decade 4, v. 3 (1896)",Page 149,1896,0.4322321704229701,Page keywords,[],"[""geology"", ""baden"", ""jurassic"", ""triassic"", ""glacial"", ""molasse"", ""mineral springs"", ""switzerland"", ""Maps"", ""layout"", ""Baden""]"
ASC0003u1g,8,30521456,"n.s. decade 4, v. 3 (1896)",Page 150,1896,0.43010752688172044,Page keywords,[],"[""longitudinal"", ""section"", ""layer"", ""strata"", ""schinznach"", ""birmensdorf"", ""baden"", ""limmat"", ""valley"", ""reuss"", ""aare"", ""molasse"", ""jura"", ""lias"", ""trias"", ""keuper"", ""geography"", ""germany"", ""Limmat Valley"", ""geology"", ""mineral springs"", ""Baden"", ""Molasse hills"", ""Limmat River"", ""Reuss River"", ""Aare River"", ""Turgi"", ""Limmat valley"", ""Birmensdorf"", ""Reuss valley"", ""Schinznach"", ""Wildegg"", ""mineral spring"", ""Ennetbadan"", ""Limmat river"", ""Jurassic fold"", ""Molasse formation"", ""Trias (Keuper) formation""]"
ASC0003u14,6,30521457,"n.s. decade 4, v. 3 (1896)",Page 151,1896,0.4322321704229701,Page keywords,[],"[""Fig 4- Mineral Springs of Baden"", ""Switzerland"", ""Flower"", ""stem"", ""petals"", ""drawings"", ""diagram"", ""description of flora"", ""mineral springs"", ""Mineral Springs"", ""Baden Springs"", ""map"", ""Baden""]"
ASC0003sxy,7,30521502,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,Page keywords,[],"[""Crustacean"", ""bug"", ""gross"", ""beetle"", ""antennas"", ""legs"", ""insect"", ""fossil""]"
ASC0003u0k,7,30521521,"n.s. decade 4, v. 3 (1896)",Page 211,1896,0.4322321704229701,Page keywords,[],"[""ben lawers"", ""limestone"", ""quartzites"", ""sericite"", ""graphite"", ""rocks"", ""geology"", ""clastic rocks"", ""Southern Highlands"", ""Upper Arenaceous zone"", ""Ben Lawers to Crieff"", ""ben Lawers"", ""loch tay"", ""meal Na Creig"", ""Ben Chonme"", ""Crieff"", ""Upper"", ""Erinaceous"", ""zone"", ""Argillaceous"", ""band"", ""schist"", ""middle"", ""loch"", ""lower"", ""fault""]"
ASC0003u0k,7,30521521,"n.s. decade 4, v. 3 (1896)",Page 211,1896,0.4322321704229701,drawing,"[0, 0, 52, 561, 694, 309]","{""keywords""=>[""ben lawers"", ""limestone"", ""quartzites"", ""sericite"", ""graphite"", ""rocks"", ""geology"", ""clastic rocks"", ""Southern Highlands"", ""Upper Arenaceous zone"", ""Ben Lawers to Crieff"", ""ben Lawers"", ""loch tay"", ""meal Na Creig"", ""Ben Chonme"", ""Crieff"", ""Upper"", ""Erinaceous"", ""zone"", ""Argillaceous"", ""band"", ""schist"", ""middle"", ""loch"", ""lower"", ""fault""]}"
ASC0003tz7,8,30521525,"n.s. decade 4, v. 3 (1896)",Page 215,1896,0.4322321704229701,Page keywords,[],"[""section"", ""layer"", ""strata"", ""pass of leny"", ""pass"", ""leny"", ""callander"", ""fault"", ""alove Loch Lubnaig"", ""Macnair P."", ""altered clastic rocks"", ""Scottish Highlands"", ""Pass of Leny"", ""Callander"", ""argillaceous arenaceous zone"", ""Leny limestone"", ""Loch Lubnaig"", ""Loch Lùbnaig"", ""geology"", ""Leny"", ""Scotland"", ""cross section"", ""Fault"", ""Section across the Pass of Leny""]"
ASC0003sze,6,30521552,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,Page keywords,[],"[""bird"", ""extinct"", ""new zealand"", ""skeleton"", ""adzebill"", ""New Zealand"", ""skelton"", ""Aptornis defossor (Owen)"", ""Fossil"", ""photograph""]"
ASC0003tzx,8,30521558,"n.s. decade 4, v. 3 (1896)",Page 246,1896,0.43010752688172044,Page keywords,[],"[""geology"", ""earth"", ""layers"", ""faults"", ""eocene beds"", ""bincombe"", ""dorset"", ""sand"", ""coarse pipeclay"", ""gravel"", ""chery flint""]"
ASC0003sxa,7,30521637,"n.s. decade 4, v. 3 (1896)",,1896,0.4322321704229701,Page keywords,[],"[""lake-shores"", ""landscape"", ""lake"", ""shore"", ""lake-shore"", ""Africa"", ""Lake system East Africa"", ""round shaped lake "", ""Nyanza"", ""low shelving shores"", ""long narrow shaped lake"", ""Tanganiyka"", ""Nyasa"", ""fiord like shores"", ""africa"", ""rift valley"", ""John Murray"", ""south"", ""victoria"", ""gedge"", ""nyanza"", ""west"", ""wall"", ""tanganyika"", ""giraud"", ""beach"", ""murray"", ""gregory"", ""great"", ""rift"", ""valley"", ""painting""]"
ASC0003sxa,7,30521637,"n.s. decade 4, v. 3 (1896)",,1896,0.4322321704229701,drawing,"[0, 0, 33, 102, 759, 569]","{""keywords""=>[""lake-shores"", ""landscape"", ""lake"", ""shore"", ""lake-shore"", ""Africa"", ""Lake system East Africa"", ""round shaped lake "", ""Nyanza"", ""low shelving shores"", ""africa"", ""rift valley"", ""John Murray""]}"
ASC0003sxa,7,30521637,"n.s. decade 4, v. 3 (1896)",,1896,0.4322321704229701,drawing,"[0, 0, 32, 718, 767, 577]","{""keywords""=>[""landscape"", ""lake"", ""shore"", ""lake-shore"", ""Africa"", ""Lake system East Africa"", ""long narrow shaped lake"", ""Tanganiyka"", ""Nyasa"", ""fiord like shores""]}"
ASC0003sxa,7,30521637,"n.s. decade 4, v. 3 (1896)",,1896,0.4322321704229701,inscription,"[629, 105, 0, 0, 0, 0]","{""text""=>[""The Southern Shores of the Victoria Nyanza (after Gedge)."", ""Decade IV, Vol. III, PI. XI."", ""A type of African lake-shore""]}"
ASC0003sxa,7,30521637,"n.s. decade 4, v. 3 (1896)",,1896,0.4322321704229701,inscription,"[709, 718, 0, 0, 0, 0]","{""text""=>[""The Western Wall of Tanganyika (after Giraud)"", ""A type of African lake-shore."", ""The Southern Shores of the Victoria Nyanza (after Gedge). ""]}"
ASC0003sye,6,30521652,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,Page keywords,[],"[""bird"", ""flightless bird"", ""rail"", ""Diaphoraptryx Hawkinsi"", ""Chatham Islands"", ""New Zealand"", ""Diaphorapteryx Hawkinsi"", ""Extinct Rail"", ""Rail skeleton"", ""skeleton"", ""photograph"", ""Rail"", ""skull""]"
ASC0003sx8,8,30521702,"n.s. decade 4, v. 3 (1896)",,1896,0.43010752688172044,Page keywords,[],"[""human"", ""men"", ""society"", ""1896"", ""palaeontographical"", ""photograph"", ""Palaeontographical society"", ""prestwich"", ""Morris"", ""Edwards"", ""wood"", ""Original members 1847"", ""Paleantographical Society"", ""Sir Joseph Prestwich"", ""John Morris"", ""F.E. Edwards"", ""Esq."", ""Searles V. Wood"", ""Paleontographical society""]"
ASC0003u1j,6,30521709,"n.s. decade 4, v. 3 (1896)",Page 391,1896,0.4322321704229701,Page keywords,[],"[""dinosaur"", ""skelleton"", ""bird"", ""skeleton"", ""prehistoric"", ""anchisaurus colurus"", ""triassic period"", ""conneticut"", ""marsh"", ""saurus"", ""bone"", ""whole skeleton"", ""anchisaurus"", ""triassic""]"
ASC0003u0j,6,30521710,"n.s. decade 4, v. 3 (1896)",Page 392,1896,0.43010752688172044,Page keywords,[],"[""dinosaurs"", ""jurassic"", ""bavaria "", ""jurrasic"", ""colorado"", ""Dinosaurs"", ""Anatomy"", ""Bones"", ""Vertebrae"", ""Compsognatha"", ""Ceratosauria"", ""Jurassic"", ""dinosaur"", ""fossil"", ""compsognathus"", ""bavaria"", ""skeleton"", ""ceratosaurus"", ""Colorado""]"
ASC0003u18,6,30521712,"n.s. decade 4, v. 3 (1896)",Page 394,1896,0.43010752688172044,Page keywords,[],"[""dinosaur"", ""skeleton"", ""O. C. Marsh"", ""paleontology"", ""fossil"", ""prehistoric"", ""brontosaurus"", ""jurassic"", ""full skeleton"", ""illustration"", ""bones"", ""Brontosaurus"", ""Jurassic"", ""Wyoming""]"
ASC0003tzy,7,30521713,"n.s. decade 4, v. 3 (1896)",Page 395,1896,0.4322321704229701,Page keywords,[],"[""dinosaur"", ""skeleton"", ""dinosaur skeleton"", ""plated lizard"", ""lizard"", ""anatomy"", ""stegosauria"", ""Stegosaurus ungulatus"", ""extinct"", ""fossil"", ""plate"", ""bone"", ""jurassic"", ""usa"", ""wyoming"", ""america"", ""united"", ""states"", ""tiny"", ""head"", ""skeleton stegosaurus "", ""Stegosaurus Ungulatus"", ""stegosaurus"", ""entire""]"
ASC0003u0u,7,30521714,"n.s. decade 4, v. 3 (1896)",Page 396,1896,0.43010752688172044,Page keywords,[],"[""Fossil"", ""Dinosaur"", ""Sceledosaurus"", ""England"", ""Jurassic"", ""Diagram"", ""Full"", ""Triceratops"", ""Wyoming"", ""dinosaur"", ""stegosaurus"", ""triceratops"", ""skeleton"", ""Jurassic England"", ""Cretaceous"", ""Wyoming "", ""fossil"", ""ornithischian"", ""Scelidosauridae\r\n"", ""Ceratopsia""]"
ASC0003u0c,7,30521715,"n.s. decade 4, v. 3 (1896)",Page 397,1896,0.4322321704229701,Page keywords,[],"[""dinosaur"", ""camptosaurus"", ""dispar"", ""camptosauridae"", ""camptonotidae"", ""camptonotus"", ""jurassic"", ""north america"", ""wyoming"", ""reconstruction"", ""skeleton"", ""Jurassic"", ""entire"", ""ornithischian"", ""extinct"", ""bone"", ""marsh"", ""beak"", ""flexible lizard""]"
ASC0003u0h,7,30521716,"n.s. decade 4, v. 3 (1896)",Page 398,1896,0.43010752688172044,Page keywords,[],"[""dinosaur"", ""bones"", ""skeleton"", ""laosaurus consors"", ""anatomy"", ""classification"", ""skeletel system"", ""fossil"", ""Dinosaure"", ""Extinct"", ""Bones"", ""Skeleton"", ""Fossil"", ""2legged"", ""england"", ""wyoming"", ""hypsilophodon"", ""cretaceous"", ""jurassic"", ""laosaurus""]"
ASC0003u1h,7,30521717,"n.s. decade 4, v. 3 (1896)",Page 399,1896,0.4322321704229701,Page keywords,[],"[""dinosaur"", ""skeleton"", ""diagram"", ""illustration"", ""skull"", ""bones"", ""Classification"", ""femur"", ""tibia"", ""Iguanodon Bernissartensis"", ""Belgium"", ""Jurassic"", ""Cretaceous"", ""Claosaurus annectens"", ""Wyoming"", ""hollow"", ""opisthocoelian"", ""iguanodon"", ""cretaceous"", ""anatomy"", ""claosaurus"", ""fossil""]"
ASC0003tzl,7,30521735,"n.s. decade 4, v. 3 (1896)",Page 417,1896,0.4322321704229701,Page keywords,[],"[""Subclymenia Evoluta"", ""J. Phillips"", ""sp."", ""Subclymenia evoluta"", ""spiral"", ""shell"", ""whorl"", ""limestone"", ""fossil"", ""lobe""]"
ASC0003tzl,7,30521735,"n.s. decade 4, v. 3 (1896)",Page 417,1896,0.4322321704229701,drawing,"[0, 0, 85, 355, 580, 323]","{""keywords""=>[""Subclymenia Evoluta"", ""J. Phillips"", ""sp."", ""Subclymenia evoluta"", ""spiral"", ""shell"", ""whorl"", ""limestone"", ""fossil"", ""lobe""]}"
ASC0003u0a,6,30521743,"n.s. decade 4, v. 3 (1896)",Page 425,1896,0.4322321704229701,Page keywords,[],"[""spine"", ""listracanthus spinatus"", ""Lancashire"", ""flower"", ""lancashire"", ""spines"", ""denticles"", ""H. Bolton"", ""Acanthorhachis spinatus"", ""Listracanthus spinatus"", ""Chondrichthyes""]"
ASC0003tzi,7,30521751,"n.s. decade 4, v. 3 (1896)",Page 433,1896,0.4322321704229701,Page keywords,[],"[""Cercopithecidae"", ""fossils"", ""Aepyornis"", ""skull"", ""mandibular"", ""molar"", ""molars"", ""Early Homonids"", ""early apes"", ""fragmented bones"", ""excavation"", ""fossil"", ""teeth"", ""Sirabe"", ""Madagascar"", ""jaw"", ""primate""]"
ASC0003u0m,8,30521752,"n.s. decade 4, v. 3 (1896)",Page 434,1896,0.43010752688172044,Page keywords,[],"[""Nesopithecus Roberti"", ""hare"", ""photo"", ""photograph"", ""fossil"", ""bone"", ""dentition"", ""tooth"", ""teeth"", ""molar"", ""jaw"", ""upper"", ""Palatal jaw view"", ""Skull""]"
ASC0003u10,6,30521753,"n.s. decade 4, v. 3 (1896)",Page 435,1896,0.4322321704229701,Page keywords,[],"[""geology"", ""fossil monkeys"", ""Madagascar"", ""Forsyth Major"", ""teeth"", ""mandible"", ""Nesopithecus Roberti"", ""Nesopithecidae"", ""Cercopithecidae"", ""mouth\r\n"", ""fossil monkeys from Madagascar"", ""mandibular ramus"", ""Left mandibular ramus""]"
ASC0003u02,6,30521876,"n.s. decade 4, v. 3 (1896)",Page 552,1896,0.43010752688172044,Page keywords,[],"[""Quartzite"", ""lenticle"", ""There is abundant quartz-vienig within the\r\n \t\t\t\t                                        body of the quartzite\r\n"", ""quartzite"", ""Anglesey""]"
ASC0003t9z,7,30521956,Decade 3:v. 7 (1890),,1890,0.4306367271608736,Page keywords,[],"[""skull"", ""fossil"", ""Triceratops\r\nskull"", ""Triceratops Dinosaur"", ""Triceratops"", ""triceratops skull""]"
ASC0003t9m,8,30522006,Decade 3:v. 7 (1890),,1890,0.4306367271608736,Page keywords,[],"[""man"", ""portrait"", ""autograph""]"
ASC0003t9c,7,30522015,Decade 3:v. 7 (1890),,1890,0.42905301869445295,Page keywords,[],"[""geology"", ""phlyctaenius"", ""Phlyctaenius""]"
ASC0003tga,7,30522039,Decade 3:v. 7 (1890),Page 79,1890,0.42905301869445295,Page keywords,[],"[""balsam rocks"", ""illustration"", ""demonstration"", ""detail"", ""rocks"", ""perlitic structures"", ""balsam"", ""glassy rocks""]"
ASC0003tac,8,30522058,Decade 3:v. 7 (1890),,1890,0.4278728606356968,Page keywords,[],"[""West Australia"", ""Fossils"", ""Shells"", ""G.M.Woodward"", ""fossils"", ""west australia"", ""fossil"", ""Western Australia""]"
ASC0003tac,8,30522058,Decade 3:v. 7 (1890),,1890,0.4278728606356968,contributor,"[166, 1310, 0, 0, 0, 0]","{""name""=>[""G.M.Woodward"", ""G. M. Woodward""], ""role""=>[""other"", ""lithographer""]}"
ASC0003tfp,6,30522062,Decade 3:v. 7 (1890),Page 100,1890,0.4278728606356968,Page keywords,[],"[""Brachiopoda "", ""Brachiopoda"", ""fossil"", ""unknown"", ""brachiopod"", ""Spirifera"", ""Mt. Pierre"", ""Fitzroy River"", ""Kimberley"", ""Australia "", ""Fossil"", ""shell"", ""Australian""]"
ASC0003t7o,8,30522068,Decade 3:v. 7 (1890),,1890,0.4278728606356968,Page keywords,[],"[""shells ammonite\r\n"", ""fosils"", ""Fossil"", ""Australia""]"
ASC0003t7o,8,30522068,Decade 3:v. 7 (1890),,1890,0.4278728606356968,contributor,"[230, 1294, 0, 0, 0, 0]","{""name""=>[""G.M. Woodward"", ""G.M.Woodward""], ""role""=>[""lithographer"", ""illustrator""]}"
ASC0003tee,8,30522071,Decade 3:v. 7 (1890),Page 107,1890,0.4277421326000611,Page keywords,[],"[""culm measures"", ""Efford Ditch"", ""Bude"", ""North Cornwall"", ""geology"", ""Culm measures"", ""landscape"", ""cross section"", ""rock layers"", ""rock strata"", ""plate tectonics"", ""fold"", ""fault"", ""rift"", ""earth movement"", ""form"", ""formation"", ""rock"", ""geological"", ""stratum"", ""strata"", ""layers"", ""fracture"", ""tectonics"", ""culm-measures"", ""Cornwall"", ""culm""]"
ASC0003t8i,7,30522109,Decade 3:v. 7 (1890),,1890,0.42424242424242425,Page keywords,[],"[""fossil"", ""spirifera"", ""carboniferous"", ""sandstone"", ""Australia"", ""carbon"", ""shell"", ""rock"", ""mineral""]"
