Zooniverse ID,Classification count,Page ID,Image scale,Type,Coords,Value
ASC0000xs0,6,12538548,0.5109489051094891,Page keywords,[],"[""stone implements"", ""stone tools"", ""hatchet"", ""arrowheads"", ""arrow head"", ""tools"", ""stone""]"
ASC0000xs0,6,12538548,0.5109489051094891,drawing,"[0, 0, 28, 71, 779, 1293]","{""keywords""=>[""stone implements"", ""stone tools"", ""hatchet"", ""arrowheads"", ""arrow head""]}"
ASC0000xs0,6,12538548,0.5109489051094891,inscription,"[810, 814, 0, 0, 0, 0]","{""text""=>[""Stone Implements.\n1. Celt. 2. Hatchet. 3. Arrow-heads"", ""2 Hatchet"", ""3 Arrow-heads"", ""STONE IMPLEMENTS"", ""1 Celt""]}"
ASC0000y1j,6,12538550,0.5109489051094891,Page keywords,[],"[""BONE INPLEMENTS"", ""sketch\r\n"", ""bone implements"", ""Bone implements"", ""Gouge"", ""Bodkins"", ""Hammer"", ""archaelogoy"", ""archeology"", ""Bone Impliments"", ""gouge"", ""bodkin"", ""hammer"", ""archaeology""]"
ASC0000y1j,6,12538550,0.5109489051094891,drawing,"[0, 0, 28, 61, 794, 1312]","{""keywords""=>[""bone implements"", ""hammer"", ""bodkin"", ""BONE INPLEMENTS"", ""sketch\r\n"", ""Bone implements"", ""Gouge"", ""Bodkins"", ""Hammer"", ""archaelogoy"", ""archeology""]}"
ASC0000y1j,6,12538550,0.5109489051094891,contributor,"[777, 148, 0, 0, 0, 0]","{""name""=>[""Edw. Kite"", ""Edw. Kite, anastat"", ""Edward Kite"", ""Edw Kite""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC0000xj2,7,12538564,0.5109489051094891,Page keywords,[],"[""sepulchral urns"", ""archaeology"", ""decorated"", ""cinerary urn"", ""incense cup"", ""small vase"", ""drinking cup"", ""Sepulchral Urns"", ""Archaeology"", ""celtic pottery"", ""cinerary urns"", ""sepulchural"", ""sepulchure"", ""burial"", ""urn"", ""pot"", ""death"", ""dead"", ""funeral"", ""body""]"
ASC0000xj2,7,12538564,0.5109489051094891,drawing,"[0, 0, 58, 62, 803, 1313]","{""keywords""=>[""sepulchral urns"", ""archaeology"", ""decorated"", ""cinerary urn"", ""incense cup"", ""small vase"", ""drinking cup"", ""celtic pottery"", ""cinerary urns"", ""sepulchural"", ""sepulchure"", ""burial"", ""urn"", ""pot"", ""death"", ""dead"", ""funeral"", ""body""]}"
ASC0000xj2,7,12538564,0.5109489051094891,contributor,"[808, 164, 0, 0, 0, 0]","{""name""=>[""Edw. Kite anastat"", ""Edward Kite"", ""Edw Kite"", ""Edw. Kite""], ""role""=>[""lithographer"", ""other""]}"
ASC0000xjb,7,12538602,0.5109489051094891,Page keywords,[],"[""sponge"", ""geology"", ""berkshire"", ""hampshire"", ""savernake station"", ""siphonia"", ""undescibed species""]"
ASC0000xjb,7,12538602,0.5109489051094891,drawing,"[0, 0, 68, 388, 182, 288]","{""keywords""=>[""sponge"", ""geology"", ""berkshire"", ""hampshire"", ""savernake station"", ""siphonia"", ""undescibed species""]}"
ASC0000xnw,7,12538605,0.5109489051094891,Page keywords,[],"[""geology"", ""strata"", ""marlborough"", ""woodborough"", ""Illustration of ground form and texture"", ""elevation"", ""cross-section"", ""section"", ""rock"", ""stone"", ""upper"", ""green"", ""sand"", ""chloritic"", ""marl"", ""chalk"", ""drift"", ""scale""]"
ASC0000xnw,7,12538605,0.5109489051094891,drawing,"[0, 0, 20, 69, 223, 1297]","{""keywords""=>[""Illustration of ground form and texture"", ""elevation"", ""cross-section"", ""geology"", ""section"", ""rock"", ""stone"", ""upper"", ""green"", ""sand"", ""chloritic"", ""marl"", ""chalk"", ""drift"", ""scale""]}"
ASC0000xk5,8,12538607,0.5109489051094891,Page keywords,[],"[""ravine"", ""devizes: nurstead"", ""peat"", ""marlesborough railways"", ""geology"", ""strata"", ""sand"", ""mud"", ""tinkfield"", ""devizes"", ""nurstead"", ""castle""]"
ASC0000xk5,8,12538607,0.5109489051094891,drawing,"[0, 0, 36, 403, 377, 316]","{""keywords""=>[""ravine"", ""devizes: nurstead"", ""peat"", ""marlesborough railways"", ""geology"", ""strata"", ""sand"", ""mud"", ""tinkfield"", ""devizes"", ""nurstead"", ""castle""]}"
ASC0000xns,7,12538609,0.5109489051094891,Page keywords,[],"[""geology"", ""lower chalk"", ""deep cutting"", ""lye hill"", ""chalk rock"", ""marlborough railways"", ""strata"", ""chalk"", ""Geology"", ""chalk bed"", ""Lye Hill"", ""geological section""]"
ASC0000xns,7,12538609,0.5109489051094891,drawing,"[0, 0, 19, 428, 272, 473]","{""keywords""=>[""deep cutting"", ""lye hill"", ""chalk rock"", ""marlborough railways"", ""geology"", ""strata"", ""chalk"", ""Geology"", ""chalk bed"", ""Lye Hill"", ""geological section""]}"
ASC0000xp1,7,12538610,0.5109489051094891,Page keywords,[],"[""geology"", ""berkshire"", ""hampshire"", ""strata"", ""wooton rivers"", ""section"", ""diagram"", ""flint"", ""chalk"", ""clay"", ""wootton"", ""river"", ""forestgate"", ""forest"", ""gate"", ""cross-section"", ""wootton rivers"", ""forst-gate"", ""geological section""]"
ASC0000xp1,7,12538610,0.5109489051094891,drawing,"[0, 0, 61, 604, 573, 309]","{""keywords""=>[""geology"", ""berkshire"", ""hampshire"", ""strata"", ""wooton rivers"", ""section"", ""diagram"", ""flint"", ""chalk"", ""clay"", ""wootton"", ""river"", ""forestgate"", ""forest"", ""gate"", ""cross-section"", ""wootton rivers"", ""forst-gate"", ""geological section""]}"
ASC0000xq7,6,12538611,0.5109489051094891,Page keywords,[],"[""cross section"", ""sarsen stone"", ""brick earth"", ""geological section"", ""Geology"", ""Wiltshire"", ""railway cutting"", ""marlborough railways"", ""geology"", ""strats"", ""clay"", ""flints"", ""diagram"", ""flint"", ""chalk"", ""strata""]"
ASC0000xq7,6,12538611,0.5109489051094891,drawing,"[0, 0, 30, 584, 551, 295]","{""keywords""=>[""cross section"", ""sarsen stone"", ""brick earth"", ""geological section"", ""Geology"", ""Wiltshire"", ""railway cutting"", ""clay"", ""geology"", ""diagram"", ""flint"", ""chalk"", ""strata""]}"
ASC0000xq7,6,12538611,0.5109489051094891,drawing,"[0, 0, 33, 908, 410, 382]","{""keywords""=>[""brick earth"", ""geological section"", ""Geology"", ""Wiltshire"", ""railway cutting"", ""chalk"", ""clay"", ""flint"", ""geology"", ""strata"", ""diagram""]}"
ASC0000xl1,7,12538612,0.5109489051094891,Page keywords,[],"[""potholes"", ""chalk"", ""flint"", ""subsidence"", ""berkshire"", ""hampshire"", ""geology"", ""strata"", ""Lyell"", ""Berks and Hants Extension"", ""pothole"", ""pot holes""]"
ASC0000xl1,7,12538612,0.5109489051094891,drawing,"[0, 0, 66, 818, 436, 285]","{""keywords""=>[""potholes"", ""chalk"", ""flint"", ""subsidence"", ""Lyell"", ""Berks and Hants Extension"", ""pot holes""]}"
ASC0000xlg,7,12538618,0.5109489051094891,Page keywords,[],"[""geology"", ""section"", ""Pewsey Vale"", ""England"", ""vale of pewsey"", ""cross section"", ""berkshire"", ""hampshire"", ""strata"", ""enford"", ""geological section"", ""Valley of Pewsey"", ""hill"", ""landscape"", ""gravel"", ""layers"", ""diagram"", ""topography""]"
ASC0000xlg,7,12538618,0.5109489051094891,drawing,"[0, 0, 52, 78, 379, 1287]","{""keywords""=>[""geology"", ""section"", ""Pewsey Vale"", ""England"", ""vale of pewsey"", ""cross section"", ""berkshire"", ""hampshire"", ""strata"", ""enford"", ""geological section"", ""Valley of Pewsey"", ""hill"", ""landscape"", ""gravel"", ""layers"", ""diagram"", ""topography""]}"
ASC0000xpw,6,12538627,0.5109489051094891,Page keywords,[],"[""crayon"", ""Sir Thomas Lawrence"", ""crayon drawing"", ""portrait"", ""photograph of a crayon drawing by Sir Thomas Lawrence"", ""in the possession of H. Kent Norris Esq."", ""Devizes by Vincent Brooks"", ""portrait of a young long-haired man with beard"", ""photolothograph""]"
ASC0000xpw,6,12538627,0.5109489051094891,contributor,"[541, 1259, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks"", ""Sir Thomas Lawrence"", ""H Kent Norris Esq.""], ""role""=>[""photographer"", ""other"", ""illustrator"", ""lithographer""]}"
ASC0000xi3,6,12538708,0.5109489051094891,Page keywords,[],"[""incised stone markings"", ""northumberland"", ""markings on rocks or stones"", ""Northumberland"", ""Principal varieties of ancient incised markings on rocks or stones in Northumberland"", ""archaeology"", ""art"", ""ornament"", ""decoration"", ""circles"", ""Ancient Incised markings on rocks"", ""Archaeology"", ""ancient rock markings"", ""inscription""]"
ASC0000xi3,6,12538708,0.5109489051094891,drawing,"[0, 0, 66, 721, 774, 462]","{""keywords""=>[""incised stone markings"", ""northumberland"", ""markings on rocks or stones"", ""Northumberland"", ""Principal varieties of ancient incised markings on rocks or stones in Northumberland"", ""archaeology"", ""art"", ""ornament"", ""decoration"", ""circles"", ""Ancient Incised markings on rocks"", ""Archaeology"", ""ancient rock markings"", ""inscription""]}"
ASC0000xuq,8,12538709,0.5109489051094891,Page keywords,[],"[""incised rocks"", ""crinan moss"", ""argyleshire"", ""Ancient incised markings on rocks near Crinan Moss"", ""Argyleshire"", ""From Drawings by Mr. Henry Davenport Graham"", ""diameter of the largest circle about 36 inches"", ""archaeology"", ""ornament"", ""history"", ""art"", ""ancient rock markings"", ""Archeology"", ""incised markings"", ""Crinan Mosa"", ""ancient"", ""incise"", ""incised"", ""carve"", ""carving"", ""rock"", ""crinan"", ""moss"", ""drawing"", ""henry"", ""davenport"", ""graham"", ""circle"", ""pattern""]"
ASC0000xuq,8,12538709,0.5109489051094891,drawing,"[0, 0, 45, 100, 750, 1139]","{""keywords""=>[""incised rocks"", ""crinan moss"", ""argyleshire"", ""Ancient incised markings on rocks near Crinan Moss"", ""Argyleshire"", ""From Drawings by Mr. Henry Davenport Graham"", ""diameter of the largest circle about 36 inches"", ""archaeology"", ""ornament"", ""history"", ""art"", ""ancient rock markings"", ""ancient"", ""incise"", ""incised"", ""carve"", ""carving"", ""rock"", ""crinan"", ""moss"", ""drawing"", ""henry"", ""davenport"", ""graham"", ""circle"", ""pattern""]}"
ASC0000xuq,8,12538709,0.5109489051094891,contributor,"[510, 1066, 0, 0, 0, 0]","{""name""=>[""Mr. Henry Davenport Graham"", ""Henry Davenport Graham"", ""Mr Henry Davenport Graham""], ""role""=>[""illustrator""]}"
ASC0000xl6,9,12538712,0.5109489051094891,Page keywords,[],"[""incised marking"", ""stonehenge"", ""great trilithon"", ""impost"", ""Stonehenge"", ""marking"", ""symbol"", ""character"", ""trillionth"", ""Sronchenge"", ""trilithon""]"
ASC0000xl6,9,12538712,0.5109489051094891,drawing,"[0, 0, 131, 492, 626, 448]","{""keywords""=>[""incised marking"", ""stonehenge"", ""great trilithon"", ""impost"", ""Stonehenge"", ""marking"", ""symbol"", ""character"", ""trillionth"", ""trilithon""]}"
ASC0000xec,8,12538713,0.5109489051094891,Page keywords,[],"[""Archeology"", ""incised marking"", ""stonehenge"", ""impost"", ""marking"", ""incise"", ""great"", ""trilithon"", ""rubbing"", ""thurnam"", ""1862"", ""Fig 4 - Incised Marking on the Impost of the Great Trillithon at Stonehenge. From a rubbing from Dr. Thruman"", ""July 1862. (One fifth the actual size.)"", ""great trilithon""]"
