Zooniverse ID,Classification count,Page ID,Volume,Page,Year,Image scale,Type,Coords,Value
ASC0000043,16,2539395,1,Page 5,1860,0.4507405022537025,Page keywords,[],"[""Astronomy"", ""orbit diagram"", ""sun"", ""planets "", ""orbit"", ""planet "", ""planet"", ""physics"", ""astronomy"", ""orbit of planet and how it is affected by an exterior planet"", ""planetary orbit"", ""orbit change"", ""orbit planet"", ""astrophysics"", ""circular"", ""exterior influence"", ""interior influence"", ""planets"", ""circle"", ""orbits"", ""Planet"", ""motion""]"
ASC0000043,16,2539395,1,Page 5,1860,0.4507405022537025,drawing,"[0, 0, 529, 371, 413, 334]","{""keywords""=>[""Astronomy"", ""orbit diagram"", ""sun"", ""planets "", ""planet"", ""orbit"", ""physics"", ""astronomy"", ""planetary orbit"", ""astrophysics"", ""circular"", ""planets"", ""motion""]}"
ASC0000043,16,2539395,1,Page 5,1860,0.4507405022537025,drawing,"[0, 0, 518, 768, 446, 328]","{""keywords""=>[""Astronomy"", ""orbit"", ""sun"", ""planet "", ""planet"", ""physics"", ""astronomy"", ""planetary orbit"", ""orbit change"", ""orbit planet"", ""astrophysics"", ""exterior influence"", ""interior influence"", ""circle"", ""planets"", ""orbits"", ""motion""]}"
ASC00000bt,28,2539396,1,Page 6,1860,0.4507405022537025,Page keywords,[],"[""Planets"", ""discoveries"", ""dates"", ""planet"", ""planets"", ""discovery"", ""date"", ""discoverer"", ""place of discovery"", ""names"", ""observers"", ""astronomy"", ""19th century"", ""list of bodies in the solar system"", ""asteroid"", ""solar system"", ""asteroids"", ""list of planets"", ""planets discovery Mercury Venus Earth Mars Ceres Juno Vesta "", ""place"", ""distance""]"
ASC00000bt,28,2539396,1,Page 6,1860,0.4507405022537025,chart,"[0, 0, 85, 481, 890, 815]","{""keywords""=>[""Planets"", ""discoveries"", ""dates"", ""planet"", ""planets"", ""discovery"", ""date"", ""discoverer"", ""place of discovery"", ""names"", ""observers"", ""astronomy"", ""19th century"", ""list of bodies in the solar system"", ""asteroid"", ""solar system"", ""asteroids"", ""list of planets"", ""planets discovery Mercury Venus Earth Mars Ceres Juno Vesta "", ""distance""]}"
ASC00000bt,28,2539396,1,Page 6,1860,0.4507405022537025,inscription,"[694, 489, 0, 0, 0, 0]","{""text""=>[""The following is a list of the planets of our solar system, together with the names of the discoverers, the place and date, and the number each astronomer has discovered:-"", ""Discoverer"", ""Place of Discovery""]}"
ASC00000bt,28,2539396,1,Page 6,1860,0.4507405022537025,inscription,"[176, 510, 0, 0, 0, 0]","{""text""=>[""Names of the Planets"", ""Sign.""]}"
ASC000002u,52,2539397,1,Page 7,1860,0.4507405022537025,Page keywords,[],"[""Planets"", ""discovery"", ""small planets"", ""planet"", ""discovery date"", ""planets"", ""discoverers"", ""dates"", ""List of small planets"", ""astronomy"", ""catalogue"", ""meteorological observations"", ""moons"", ""solar system"", ""Planet discovery"", ""E. J. Lowe"", ""dates of discovery"", ""discoverer"", ""place of discovery"", ""number each observer has discovered"", ""Discovery of the planets"", ""discovering"", ""city"", ""observatory"", ""Highfield House Observatory Nottingham.""]"
ASC000002u,52,2539397,1,Page 7,1860,0.4507405022537025,chart,"[0, 0, 62, 94, 894, 602]","{""keywords""=>[""planet"", ""discovery date"", ""planets"", ""discoverers"", ""dates"", ""astronomy"", ""catalogue"", ""Planet discovery"", ""Planets"", ""dates of discovery"", ""discoverer"", ""place of discovery"", ""number each observer has discovered"", ""Discovery of the planets"", ""city"", ""discovery"", ""observatory""]}"
ASC000004k,17,2539398,1,Page 8,1860,0.4507405022537025,Page keywords,[],"[""tools"", ""scientific collection equipment"", ""water biology"", ""wetland exploration"", ""curved cutting hook"", ""small muslin net"", ""spoon"", ""equipment"", ""field collecting tools"", ""diatom"", ""collection tools"", ""diatoms"", ""sampling equipment"", ""net"", ""old spoon"", ""muslin net"", ""Coddington lens"", ""slip of glass"", ""a \""live box\""""]"
ASC000004k,17,2539398,1,Page 8,1860,0.4507405022537025,drawing,"[0, 0, 92, 552, 876, 299]","{""keywords""=>[""tools"", ""scientific collection equipment"", ""water biology"", ""wetland exploration"", ""diatom"", ""collection tools"", ""diatoms"", ""sampling equipment"", ""net""]}"
ASC000004k,17,2539398,1,Page 8,1860,0.4507405022537025,inscription,"[275, 186, 0, 0, 0, 0]","{""text""=>[""curved cutting-hook"", ""old spoon"", ""Coddington lens"", ""small muslin net""]}"
ASC0000032,15,2539401,1,Page 11,1860,0.4507405022537025,Page keywords,[],"[""poppy"", ""petal"", ""common poppy"", ""flower"", ""flower petal"", ""petal of common poppy"", ""bontany"", ""petals"", ""morphology"", ""many-petaled"", ""flowers"", ""botany"", ""plant"", ""leaf""]"
ASC0000032,15,2539401,1,Page 11,1860,0.4507405022537025,drawing,"[0, 0, 552, 968, 368, 271]","{""keywords""=>[""flower petal"", ""petal"", ""poppy"", ""common poppy"", ""flower"", ""petal of common poppy"", ""bontany"", ""petals"", ""morphology"", ""many-petaled"", ""flowers"", ""botany"", ""plant"", ""leaf""]}"
ASC0000032,15,2539401,1,Page 11,1860,0.4507405022537025,species,"[725, 1109, 0, 0, 0, 0]","{""common""=>[""Common Poppy"", ""Petal of Common Poppy"", ""Poppy""], ""scientific""=>["""", ""Papaver rhoeas""]}"
ASC0000032,15,2539401,1,Page 11,1860,0.4507405022537025,inscription,"[738, 1136, 0, 0, 0, 0]","{""text""=>[""Fig. 1--Petal of Common Poppy"", ""Petal of Common Poppy"", ""Petal of the Common Poppy""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,Page keywords,[],"[""buttercup"", ""poppy"", ""wallflower"", ""bulbous-rooted ranunculus"", ""petals"", ""flower cup"", ""reflexed calyx"", ""half-expanded"", ""creeping ranunculus"", ""flower-cup"", ""stamens"", ""pistils"", ""flower-stem"", ""petal"", ""pistil"", ""stamen"", ""common buttercup"", ""ranunculus"", ""common poppy"", ""bulbous rooted buttercup"", ""Poppy"", ""Butterreup blossom"", ""Buttercup "", ""Cruciform blossom"", ""flower"", ""seed"", ""pistel"", ""peduncle"", ""receptacle"", ""botany"", ""anatomy"", ""section"", ""flowering plants"", ""plant taxonomy"", ""blossom"", ""seed vessel"", ""recreative science"", ""floral"", ""Analysis of petals of various plants"", ""Bulbous-rooted Ranunculus petals blossom peduncle bract. Blossom of common buttercup. Section of Butter cup blossom petal stamens pistils flower stem peduncle receptacle. "", ""plant"", ""Flower"", ""Leaf"", ""Seed vessel"", ""Blossom"", ""flowers"", ""butter cups"", ""butter cup"", ""Rannunculus"", ""calyx"", ""bract"", ""flower-leaf"", ""flowe"", ""illustration"", ""creeping rannunculus"", ""rannunculus"", ""cruciform"", ""limb"", ""claw"", ""flower parts""]"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 91, 170, 429, 682]","{""keywords""=>[""buttercup"", ""bulbous rooted buttercup"", ""flower"", ""poppy"", ""wallflower"", ""petal"", ""seed"", ""stamen"", ""pistel"", ""peduncle"", ""receptacle"", ""botany"", ""anatomy"", ""petals"", ""Analysis of petals of various plants"", ""flowers"", ""butter cups"", ""Rannunculus"", ""blossom"", ""calyx"", ""bract"", ""flower-stem"", ""flower-leaf"", ""bulbous-rooted ranunculus"", ""flower cup"", ""reflexed calyx"", ""half-expanded"", ""Poppy"", ""plant"", ""Flower""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 571, 174, 358, 290]","{""keywords""=>[""buttercup"", ""petals"", ""stamens"", ""pistils"", ""flower-stem"", ""Butterreup blossom"", ""flower"", ""botany"", ""anatomy"", ""section"", ""blossom"", ""Analysis of petals of various plants"", ""plant"", ""Seed vessel"", ""butter cup"", ""petal"", ""stamen"", ""pistil"", ""peduncle"", ""receptacle""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 548, 573, 434, 279]","{""keywords""=>[""poppy"", ""common poppy"", ""Poppy"", ""Analysis of petals of various plants"", ""flower"", ""plant"", ""buttercup""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 118, 988, 374, 305]","{""keywords""=>[""buttercup"", ""common buttercup"", ""ranunculus"", ""Buttercup "", ""flower"", ""botany"", ""anatomy"", ""Analysis of petals of various plants"", ""creeping ranunculus"", ""petals"", ""flower-cup"", ""plant"", ""Leaf"", ""blossom"", ""flowe"", ""illustration"", ""creeping rannunculus"", ""rannunculus"", ""petal"", ""peduncle""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 542, 948, 447, 338]","{""keywords""=>[""wallflower"", ""Cruciform blossom"", ""Analysis of petals of various plants"", ""flower"", ""plant"", ""buttercup""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 550, 658, 139, 199]","{""keywords""=>[""buttercup"", ""petal"", ""flower"", ""botany"", ""anatomy"", ""Blossom""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 704, 564, 265, 283]","{""keywords""=>[""pistil"", ""poppy"", ""stamen"", ""petal"", ""flower"", ""botany"", ""anatomy"", ""seed vessel"", ""Blossom"", ""seed""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 536, 947, 266, 329]","{""keywords""=>[""wallflower"", ""petal"", ""stamen"", ""flower-cup"", ""flower-stem"", ""flower"", ""botany"", ""anatomy"", ""blossom"", ""cruciform"", ""calyx"", ""peduncle"", ""illustration""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,drawing,"[0, 0, 812, 1038, 167, 245]","{""keywords""=>[""wallflower"", ""petal"", ""flower"", ""Leaf"", ""limb"", ""claw"", ""illustration"", ""flower parts"", ""botany"", ""anatomy""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,species,"[621, 803, 0, 0, 0, 0]","{""common""=>[""buttercup"", ""Common Buttercup"", """", ""Buttercup"", ""Bulbous-rooted Ranunculous"", ""Poppy"", ""Common Poppy"", ""Common poppy"", ""poppy""], ""scientific""=>[""ranuunculus"", ""ranunculus"", """", ""Ranunculus""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,species,"[722, 408, 0, 0, 0, 0]","{""common""=>[""buttercup"", ""Common Buttercup"", ""Buttercup"", ""Ranunculus""], ""scientific""=>["""", ""Ranunculus""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,species,"[296, 1203, 0, 0, 0, 0]","{""common""=>[""buttercup"", ""Common Buttercup"", ""Common Buttercup / Creeping Rannunculus"", ""Common buttercup"", ""Buttercup""], ""scientific""=>["""", ""Ranunculus""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,species,"[731, 1205, 0, 0, 0, 0]","{""common""=>[""wallflower"", ""Wallflower"", ""Common Buttercup""], ""scientific""=>[""""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,species,"[286, 533, 0, 0, 0, 0]","{""common""=>[""Bulbous-rooted Ranunculus"", ""Ranunculus"", ""Bulbous-rooted Rannunculus""], ""scientific""=>[""""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,inscription,"[596, 729, 0, 0, 0, 0]","{""text""=>[""blank"", ""Bulbous-rooted Ranunculus back view"", ""Buttercup petals"", ""Butter petals""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,inscription,"[804, 375, 0, 0, 0, 0]","{""text""=>[""Section of buttercup blossom"", ""blank""]}"
ASC000004m,16,2539402,1,Page 12,1860,0.4507405022537025,inscription,"[806, 1429, 0, 0, 0, 0]","{""text""=>[""blank""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,Page keywords,[],"[""flower"", ""Flower"", ""Petal"", ""Stamen"", ""calyx"", ""Blossom"", ""Lychnis"", ""pistils"", ""petal"", ""geranium"", ""stamen"", ""Wallflower"", ""stamens"", ""pistil"", ""Charlock"", ""calyx sepals"", ""Calyx"", ""blossom"", ""lychnis"", ""limb"", ""claw"", ""Common Wild Geranium"", ""herb robert"", ""petals"", ""wild geranium"", ""Wall-flower"", ""wallflower"", ""common charlock"", ""charlock"", ""flower-cup"", ""common lychnis"", ""scalrlet"", ""white"", ""pistal"", ""bloossom"", ""common wild geranium"", ""organs of wallflower"", ""calyxsepals"", ""Geranium"", ""sepal"", ""organs"", ""blossom of lychnis"", ""petal of Lychnis"", ""Organs of Wallflower"", ""Blossom of Common Wild Geranium"", ""Petal of Wild Geranium"", ""Blossom of Common Charlock"", ""Common Lychnis"", ""plant"", ""botany"", ""morphology"", ""calyx sepal"", ""flower parts"", ""flowers"", ""Common WIld Geranium"", ""Common Charlock"", ""lychnis petal blossom""]"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 71, 361, 234, 351]","{""keywords""=>[""Blossom"", ""Lychnis"", ""pistils"", ""petal"", ""calyx"", ""blossom"", ""lychnis"", ""pistil"", ""botany"", ""flower"", ""morphology""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 313, 534, 184, 173]","{""keywords""=>[""Petal"", ""Lychnis"", ""petal"", ""lychnis"", ""limb"", ""claw"", ""botany"", ""flower"", ""morphology""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 79, 881, 195, 267]","{""keywords""=>[""Flower"", ""Blossom"", ""geranium"", ""blossom"", ""Common Wild Geranium"", ""herb robert"", ""petals"", ""calyx"", ""Geranium"", ""petal"", ""botany"", ""flower"", ""morphology""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 326, 999, 139, 152]","{""keywords""=>[""Petal"", ""petal"", ""geranium"", ""wild geranium"", ""limb"", ""claw"", ""Geranium"", ""botany"", ""flower"", ""morphology""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 532, 502, 151, 270]","{""keywords""=>[""Stamen"", ""stamen"", ""Wallflower"", ""botany"", ""flower"", ""morphology""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 719, 486, 203, 289]","{""keywords""=>[""Flower"", ""Wallflower"", ""stamens"", ""pistil"", ""Wall-flower"", ""wallflower"", ""stamen"", ""botany"", ""flower"", ""morphology"", ""organs""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 512, 1031, 254, 236]","{""keywords""=>[""Flower"", ""Charlock"", ""Petal"", ""calyx sepals"", ""stamen"", ""pistil"", ""blossom"", ""common charlock"", ""charlock"", ""petal"", ""pistils"", ""calyx"", ""sepal"", ""botany"", ""flower"", ""morphology"", ""calyx sepal""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 796, 1026, 145, 247]","{""keywords""=>[""Flower"", ""calyx"", ""Calyx"", ""Lychnis"", ""stamens"", ""flower-cup"", ""common lychnis"", ""lychnis"", ""stamen"", ""botany"", ""flower"", ""morphology""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 66, 359, 436, 389]","{""keywords""=>[""flower"", ""scalrlet"", ""white"", ""blossom"", ""lychnis"", ""pistal"", ""petal"", ""calyx"", ""blossom of lychnis"", ""petal of Lychnis"", ""plant"", ""pistils"", ""Lychnis"", ""botany"", ""flower parts"", ""petals"", ""stamen"", ""pistil"", ""geranium"", ""wallflower"", ""flowers"", ""limb"", ""claw"", ""lychnis petal blossom""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 65, 878, 430, 309]","{""keywords""=>[""flower"", ""bloossom"", ""common wild geranium"", ""petal"", ""limb"", ""claw"", ""blossom"", ""Blossom of Common Wild Geranium"", ""Petal of Wild Geranium"", ""plant"", ""geranium"", ""calyx"", ""Common WIld Geranium"", ""petals""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 524, 485, 428, 317]","{""keywords""=>[""flower"", ""stamen"", ""organs of wallflower"", ""pistil"", ""blossom"", ""organs"", ""Stamen"", ""Organs of Wallflower"", ""plant"", ""calyx"", ""Wallflower""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,drawing,"[0, 0, 511, 1027, 443, 294]","{""keywords""=>[""flower"", ""blossom"", ""common charlock"", ""petal"", ""calyxsepals"", ""stamen"", ""pistil"", ""common lychnis"", ""calyx"", ""Blossom of Common Charlock"", ""Calyx"", ""flower-cup"", ""Common Lychnis"", ""plant"", ""charlock"", ""lychnis"", ""Common Charlock"", ""calyx sepals""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,species,"[167, 470, 0, 0, 0, 0]","{""common""=>[""Lychnis"", """", ""LYCHNIS""], ""scientific""=>["""", ""Lychnis""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,species,"[832, 644, 0, 0, 0, 0]","{""common""=>[""Wallflower"", ""wall flower""], ""scientific""=>["""", ""Erysimum""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,species,"[271, 1029, 0, 0, 0, 0]","{""common""=>[""Common Wild Geranium"", ""Wild Geranium"", ""Common Wild Geranium (Herb Robert)"", ""Common wild geranium"", ""Geranium""], ""scientific""=>["""", ""Geranium maculatum""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,species,"[748, 1146, 0, 0, 0, 0]","{""common""=>[""Common Charlock"", ""Common Lychnis"", ""Lychnis"", ""Charlock"", ""Common Lynchnis"", """", ""Charlox""], ""scientific""=>["""", ""Common Lychnis""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,species,"[366, 620, 0, 0, 0, 0]","{""common""=>[""Lychnis"", ""lychnis"", ""Wallflower""], ""scientific""=>["""", ""Lychnis""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,inscription,"[459, 656, 0, 0, 0, 0]","{""text""=>[""a"", ""b"", ""Fig.9. -Blossom of Lychnis,with pistils only, a,petal; b, pistils; c, calyx \n\nFig.10. -Petal of Lychnis. a,limb; b,claw."", ""Fig. 10.--Petals of Lychnis. a, limb; b, claw.""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,inscription,"[250, 789, 0, 0, 0, 0]","{""text""=>[""a"", ""b"", ""Fig. 9.--Blossom of Lychnis, with pistils only, a, petal; b, pistils; c, calyx."", ""Blossom of Lychnis\nPetal"", ""c""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,inscription,"[566, 1123, 0, 0, 0, 0]","{""text""=>[""a"", ""b"", ""Fig. 11. -Blossom of Common Wild Geranium (Herb Robert). a,petals; b,calyx.\n\nFig. 12. -Petal of Wild Geranium. a,limb; b,claw."", ""Fig. 12.--Petal of Wild Geranium. a, limb; b, claw."", ""c"", ""d""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,inscription,"[935, 1205, 0, 0, 0, 0]","{""text""=>[""a"", ""b"", ""blank"", ""Fig. 16. -Calyx or flower-cup of Common Lychnis. a,calyx; b,stamens."", ""Fig. 16.--Calyx or flower-cup of Common Lychnis. a, calyx; b, stamens.""]}"
ASC000003n,16,2539403,1,Page 13,1860,0.4507405022537025,inscription,"[899, 575, 0, 0, 0, 0]","{""text""=>[""a"", ""b"", ""Fig. 13. -stamen, magnified.\n\nFig. 14. -Organs of Wallflower. a, stamens; b,pistil""]}"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,Page keywords,[],"[""pistil"", ""lychnis"", ""ovary"", ""stylos"", ""receptacle"", ""flower"", ""seed-vessel"", ""pistils"", ""stichwort"", ""Pistil of Lychnis.a"", ""b"", ""styles"", ""c"", ""Fig 18 - Seed vessel and pistils of common Stichwort"", ""Lychnis pistil ovary styles plant reproduction"", ""common stichwort pistil ovary styles plant reproduction"", ""flowers"", ""common stichwort"", ""Lychnis"", ""common stitchwort"", ""seed vessel"", ""plant parts"", ""plants"", ""Pistil"", ""Flower"", ""anatomy of flower"", ""flower pistil"", ""Seed vessel"", ""common Stichwort"", ""pistil of Lychnis/Seed vessel and Pistils of common Stichwort"", ""Common Stichwort""]"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,drawing,"[0, 0, 99, 710, 206, 248]","{""keywords""=>[""pistil"", ""lychnis"", ""ovary"", ""stylos"", ""receptacle"", ""flower"", ""Pistil of Lychnis.a"", ""b"", ""styles"", ""c"", ""Lychnis pistil ovary styles plant reproduction"", ""Lychnis"", ""plants"", ""Pistil"", ""Flower"", ""pistils"", ""anatomy of flower""]}"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,drawing,"[0, 0, 360, 724, 155, 229]","{""keywords""=>[""seed-vessel"", ""pistils"", ""stichwort"", ""Fig 18 - Seed vessel and pistils of common Stichwort"", ""common stichwort pistil ovary styles plant reproduction"", ""common stitchwort"", ""seed vessel"", ""pistil"", ""plant parts"", ""Pistil"", ""Flower"", ""anatomy of flower""]}"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,drawing,"[0, 0, 90, 706, 430, 273]","{""keywords""=>[""lychnis"", ""flowers"", ""common stichwort"", ""seed-vessel"", ""pistils"", ""flower pistil"", ""Pistil"", ""Seed vessel"", ""Lychnis"", ""common Stichwort""]}"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,species,"[218, 856, 0, 0, 0, 0]","{""common""=>[""Lychnis"", """", ""lychnis""], ""scientific""=>["""", ""Lychnis"", ""Lyehnis""]}"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,species,"[459, 843, 0, 0, 0, 0]","{""common""=>[""Common Stichwort"", ""Common Stitchwort"", ""blank""], ""scientific""=>["""", ""blank""]}"
ASC00000bn,17,2539404,1,Page 14,1860,0.4507405022537025,inscription,"[324, 940, 0, 0, 0, 0]","{""text""=>[""Fig 18. - Seed vessell and pistils of Common Stichwort"", ""Fig. 18, - Seed-vessel and pistils of Common Stichwort."", ""seed vasel"", ""Fig. 18 - Seed-vessel and pistils of Common Stichwort."", ""Pistil of Lychnis. a, ovary; b, styles; c, receptacle"", ""Fig. 17 - Pistil of Lynchnis. \na, ovary; b, styles; c, receptacle."", ""Fig. 17, - Pistil of Lychnis. a, ovary; b, styles; c, receptacle.""]}"
ASC000002z,18,2539405,1,Page 15,1860,0.4507405022537025,Page keywords,[],"[""room"", ""scientist's study"", ""his study"", ""scientist's office"", ""Victorian study"", ""indoors"", ""Humboldt "", ""Frederick Henry Alexander Baron Humboldt "", ""study room"", ""Humbolt"", ""Study "", ""Humbolt "", ""The study room of Humboldt."", ""Study"", ""Humboldt"", ""birth"", ""early life"", ""Baron Humboldt"", ""study"", ""den"", ""map"", ""table"", ""desk"", ""chair"", ""humboldt"", ""world"", ""continents"", ""oceans"", ""books"", ""plants""]"
ASC000002z,18,2539405,1,Page 15,1860,0.4507405022537025,drawing,"[0, 0, 113, 205, 785, 483]","{""keywords""=>[""room"", ""scientist's study"", ""his study"", ""Study"", ""Humboldt"", ""birth"", ""early life"", ""Baron Humboldt"", ""humboldt"", ""study"", ""desk"", ""chair"", ""map"", ""books"", ""plants"", ""scientist's office"", ""Victorian study"", ""indoors""]}"
ASC000002z,18,2539405,1,Page 15,1860,0.4507405022537025,inscription,"[519, 683, 0, 0, 0, 0]","{""text""=>[""His Study"", ""His study"", ""His Study."", ""His study.""]}"
ASC000002z,18,2539405,1,Page 15,1860,0.4507405022537025,inscription,"[448, 192, 0, 0, 0, 0]","{""text""=>[""Humboldt"", ""in two parts - part 1"", ""HUMBOLDT,"", ""IN TWO PARTS - PART I""]}"
ASC000002z,18,2539405,1,Page 15,1860,0.4507405022537025,inscription,"[770, 405, 0, 0, 0, 0]","{""text""=>[""europa"", ""asien"", ""austr"", ""afrika"", ""amerika""]}"
ASC00000bp,958,2539412,1,Page 22,1860,0.4507405022537025,Page keywords,[],"[""Potash water glass composition"", ""water-glass"", ""Manifacture"", ""flower"", ""chemistry"", ""glass formula"", ""Fig.1. Ivy-leaved Duckweed. Also contains an illustrative table headed Species with common and scientific name listed"", ""Potash: waterglass"", ""potash"", ""potash water-glass"", ""quartz"", ""charcoal"", ""hydrated"", ""bilicic acid""]"
ASC00000bp,958,2539412,1,Page 22,1860,0.4507405022537025,chart,"[0, 0, 115, 254, 384, 96]","{""keywords""=>[""water-glass"", ""Potash: waterglass"", ""potash water-glass"", ""quartz"", ""potash"", ""charcoal""]}"
