Zooniverse ID,Classification count,Page ID,Image scale,Type,Coords,Value
ASC00039z3,5,767623,0.4403900597672224,contributor,"[88, 1356, 0, 0, 0, 0]","{""name""=>[""W. Fitch""], ""role""=>[""illustrator"", ""lithographer"", ""artist""]}"
ASC00039z3,5,767623,0.4403900597672224,contributor,"[675, 1354, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""printer""]}"
ASC00039zb,6,767624,0.44628626075868666,Page keywords,[],"[""plant"", ""fern"", ""Lomatia Milnei"", ""flower"", ""leaf"", ""leaves"", ""spiky"", ""point"", ""pointed"", ""bud"", ""lomatia milei hook"", ""botany""]"
ASC00039zb,6,767624,0.44628626075868666,drawing,"[0, 0, 39, 23, 777, 1376]","{""keywords""=>[""plant"", ""fern"", ""Lomatia Milnei"", ""flower"", ""leaf"", ""leaves"", ""spiky"", ""point"", ""pointed"", ""bud""]}"
ASC00039zb,6,767624,0.44628626075868666,contributor,"[739, 1362, 0, 0, 0, 0]","{""name""=>[""Vincent Brookes"", ""Vincent Brooks"", ""Vincent books""], ""role""=>[""printer"", ""other""]}"
ASC00039zb,6,767624,0.44628626075868666,contributor,"[110, 1367, 0, 0, 0, 0]","{""name""=>[""W Fitch"", ""W. Fitch"", ""W.Fitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC00039zs,6,767625,0.45175863181671505,Page keywords,[],"[""plant"", ""plants"", ""stems"", ""leaves"", ""flowers"", ""seeds"", ""pistils"", ""stamens"", ""tendrils"", ""flower""]"
ASC00039zp,8,767626,0.45234248788368336,Page keywords,[],"[""plant"", ""flower"", ""botany"", ""diagram"", ""dissection"", ""alpine"", ""calyx"", ""seed"", ""Cassiope selaginoides"", ""long"", ""bloom"", ""petal""]"
ASC00039zp,8,767626,0.45234248788368336,drawing,"[0, 0, 42, 21, 794, 1369]","{""keywords""=>[""plant"", ""flower"", ""botany"", ""diagram"", ""dissection"", ""Cassiope selaginoides"", ""long"", ""bloom"", ""petal"", ""seed""]}"
ASC00039zp,8,767626,0.45234248788368336,contributor,"[719, 1322, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""other"", ""printer""]}"
ASC00039zp,8,767626,0.45234248788368336,contributor,"[444, 1365, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""lithographer""]}"
ASC00039zp,8,767626,0.45234248788368336,contributor,"[129, 1364, 0, 0, 0, 0]","{""name""=>[""Hook"", ""Thomson"", ""Hook fil. and Thompson"", ""Hook & Thomson""], ""role""=>[""illustrator""]}"
ASC00039zr,6,767627,0.45001607200257154,Page keywords,[],"[""plantae"", ""flower"", ""seed"", ""leaf"", ""trichadenia zeylanica."", ""pods"", ""seeds"", ""fruit"", ""Ceylon"", ""Sri Lanka"", ""botany""]"
ASC00039zr,6,767627,0.45001607200257154,drawing,"[0, 0, 15, 15, 783, 1382]","{""keywords""=>[""plantae"", ""flower"", ""seed"", ""leaf"", ""trichadenia zeylanica."", ""pods"", ""seeds"", ""fruit"", ""Ceylon"", ""Sri Lanka"", ""botany""]}"
ASC00039zr,6,767627,0.45001607200257154,contributor,"[138, 1363, 0, 0, 0, 0]","{""name""=>[""H. de Alivia"", ""G.H.K.T."", ""H. de Alivis""], ""role""=>[""illustrator"", ""other""]}"
ASC00039zr,6,767627,0.45001607200257154,contributor,"[736, 1363, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""printer"", ""other"", ""illustrator""]}"
ASC00039zj,5,767628,0.4475703324808184,Page keywords,[],"[""Vincent Brooks"", ""plant"", ""flower"", ""botany""]"
ASC00039zj,5,767628,0.4475703324808184,drawing,"[0, 0, 27, 32, 774, 1357]","{""keywords""=>[""plant"", ""flower"", ""botany""]}"
ASC00039zj,5,767628,0.4475703324808184,contributor,"[94, 1365, 0, 0, 0, 0]","{""name""=>[""G.H.K.T."", ""de Alvis"", ""G.H.K.T. anal. H. de Alivis""], ""role""=>[""other"", ""illustrator""]}"
ASC00039zf,8,767629,0.3653444676409186,Page keywords,[],"[""flower"", ""foldout"", ""botany"", ""China"", ""pistil"", ""stamen"", ""bloom"", ""seed"", ""Plant"", ""vegetative parts"", ""reproductive parts"", ""inflorescenece"", ""plant""]"
ASC00039zf,8,767629,0.3653444676409186,drawing,"[0, 0, 33, 3, 1357, 1071]","{""keywords""=>[""flower"", ""plant""]}"
ASC00039zf,8,767629,0.3653444676409186,contributor,"[54, 69, 0, 0, 0, 0]","{""name""=>[""Fitch"", """"], ""role""=>[""illustrator"", ""lithographer"", ""artist"", ""other""]}"
ASC00039zf,8,767629,0.3653444676409186,contributor,"[74, 1003, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks"", """"], ""role""=>[""printer"", ""other""]}"
ASC00039zd,6,767630,0.4485741749439282,Page keywords,[],"[""plant"", ""flower"", ""seed"", ""Botany"", ""illustration"", ""botany"", ""plant details"", ""Eccremanthus eximius"", ""bloom"", ""blossom"", ""pollen""]"
ASC00039zd,6,767630,0.4485741749439282,drawing,"[0, 0, 26, 24, 765, 1363]","{""keywords""=>[""plant"", ""flower"", ""seed"", ""Botany"", ""illustration"", ""Eccremanthus eximius"", ""bloom"", ""blossom"", ""pollen""]}"
ASC00039zd,6,767630,0.4485741749439282,contributor,"[104, 1331, 0, 0, 0, 0]","{""name""=>[""W.Fitch"", ""W. Fitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC00039zd,6,767630,0.4485741749439282,contributor,"[681, 1352, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""printer""]}"
ASC00039zw,6,767631,0.45292785506308636,Page keywords,[],"[""Spharagidia zeylanica"", ""seed"", ""pod"", ""cross section"", ""leaf"", ""leaves"", ""bud"", ""petal"", ""bloom"", ""flowers"", ""botany""]"
ASC00039zw,6,767631,0.45292785506308636,drawing,"[0, 0, 20, 13, 778, 1382]","{""keywords""=>[""Spharagidia zeylanica"", ""seed"", ""pod"", ""cross section"", ""leaf"", ""leaves"", ""bud"", ""petal"", ""bloom"", ""flowers""]}"
ASC00039zw,6,767631,0.45292785506308636,contributor,"[91, 1325, 0, 0, 0, 0]","{""name""=>[""W. Fitch"", ""W. Pitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC00039zw,6,767631,0.45292785506308636,contributor,"[708, 1355, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""printer""]}"
ASC00039zm,7,767632,0.45513654096228867,Page keywords,[],"[""Dichapotalum ranunculaceum mueller"", ""botany"", ""flower"", ""plant"", ""biology"", ""blossom"", ""leaves"", ""seed"", ""cross section ""]"
ASC00039zm,7,767632,0.45513654096228867,contributor,"[112, 1354, 0, 0, 0, 0]","{""name""=>[""W. Fitch"", ""W.Fitch"", ""W. Huch""], ""role""=>[""lithographer"", ""illustrator"", ""other""]}"
ASC00039zm,7,767632,0.45513654096228867,contributor,"[732, 1359, 0, 0, 0, 0]","{""name""=>[""Vincent brooks imp"", ""Vincent Brooks""], ""role""=>[""printer""]}"
ASC00039yb,7,767633,0.45292785506308636,Page keywords,[],"[""flower leaves plant anther pistil stamen"", ""Flower"", ""centella cunetfolia"", ""fitch"", ""flower"", ""centella cunctifolia"", ""w fitch""]"
ASC00039yb,7,767633,0.45292785506308636,contributor,"[-58, 1185, 0, 0, 0, 0]","{""name""=>[""W.Fitch del "", ""blank""], ""role""=>[""illustrator"", ""blank""]}"
ASC0003881,5,776462,0.4435994930291508,Page keywords,[],"[""picture collecting Toddy"", ""colour"", ""color"", ""collect"", ""gather"", ""collecting"", ""toddy"", ""palm"", ""coconut"", ""fruit"", ""climb"", ""tree"", ""tall"", ""up"", ""harvest"", ""ladder"", ""drink"", ""shelter"", ""coco palm"", ""ethnology"", ""toddymen"", ""collectiong"", ""palm tree"", ""humans"", ""basket"", ""climbing"", ""palm trees"", ""coconuts"", ""collecting toddy"", ""india"", ""runjeet river"", ""village"", ""ladders""]"
ASC0003881,5,776462,0.4435994930291508,drawing,"[0, 0, 12, 22, 781, 1376]","{""keywords""=>[""picture collecting Toddy"", ""colour"", ""color"", ""collect"", ""gather"", ""collecting"", ""toddy"", ""palm"", ""coconut"", ""fruit"", ""climb"", ""tree"", ""tall"", ""up"", ""harvest"", ""ladder"", ""drink"", ""shelter"", ""humans"", ""basket"", ""climbing"", ""palm trees"", ""coconuts"", ""collecting toddy"", ""india"", ""runjeet river"", ""village"", ""ladders""]}"
ASC0003881,5,776462,0.4435994930291508,contributor,"[100, 1331, 0, 0, 0, 0]","{""name""=>[""Fitch"", ""Fitch del et lith.""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC0003881,5,776462,0.4435994930291508,contributor,"[697, 1360, 0, 0, 0, 0]","{""name""=>[""Reeve, Delham and Reeve"", ""Reeve Benham & Reeve"", ""Reeve Berham & Reeve imp""], ""role""=>[""printer"", ""lithographer""]}"
ASC000387k,7,776463,0.44011317195850364,Page keywords,[],"[""toddy"", ""equipment"", ""implements"", ""cupts"", ""rope"", ""knife"", ""bottles"", ""palm-wine"", ""coconut"", ""Madras"", ""India"", ""Strachan"", ""Malabar"", ""Buchanan Hamilton"", ""palm trees"", ""Implements "", ""pottery"", ""book"", ""bag"", ""collecting"", ""pots"", ""club"", ""container""]"
ASC000387k,7,776463,0.44011317195850364,drawing,"[0, 0, 26, 30, 749, 1372]","{""keywords""=>[""Implements "", ""toddy"", ""implements"", ""collecting"", ""palm-wine"", ""pots"", ""rope"", ""knife"", ""club"", ""container""]}"
ASC000387k,7,776463,0.44011317195850364,contributor,"[122, 1347, 0, 0, 0, 0]","{""name""=>[""Fitch"", ""Walter Hood Fitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC000389d,8,776532,0.44289781714647264,Page keywords,[],"[""Jute"", ""jute"", ""plant"", ""R.B & R imp.\r\nFitch"", ""del et lith"", ""Botany"", ""plants"", ""kew gardens""]"
ASC000389d,8,776532,0.44289781714647264,drawing,"[0, 0, 16, 24, 780, 1376]","{""keywords""=>[""Jute"", ""jute"", ""plant"", ""Botany"", ""plants"", ""kew gardens""]}"
ASC000389d,8,776532,0.44289781714647264,contributor,"[93, 1376, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC000389m,6,776569,0.45030556449018977,Page keywords,[],"[""Plants"", ""plant colour"", ""legume"", ""flower""]"
ASC00038c1,6,776627,0.44122281752284903,Page keywords,[],"[""plant"", ""botany"", ""oak"", ""fruit"", ""leaf"", ""flower"", ""drawing"", ""acorn"", ""nut"", ""African Oak"", ""african oak"", ""leaves"", ""stems"", ""seedling"", ""veins"", ""seeds"", ""shells""]"
ASC00038c1,6,776627,0.44122281752284903,drawing,"[0, 0, 20, 18, 781, 1371]","{""keywords""=>[""plant"", ""botany"", ""oak"", ""fruit"", ""leaf"", ""flower"", ""drawing"", ""acorn"", ""nut"", ""African Oak"", ""african oak""]}"
ASC00038c1,6,776627,0.44122281752284903,contributor,"[709, 1367, 0, 0, 0, 0]","{""name""=>[""R B & R "", ""R.B. & R."", ""R. B. & B.""], ""role""=>[""printer""]}"
ASC00038c1,6,776627,0.44122281752284903,contributor,"[80, 1355, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""lithographer"", ""illustrator""]}"
ASC00038d8,6,776694,0.4410838059231254,Page keywords,[],"[""Eboe nut"", ""Dipteryx oleifera"", ""Flower"", ""petals"", ""stamens."", ""petals."", ""stamens"", ""seed"", ""section."", ""Seed"", ""section"", ""seed."", ""eboe nut"", ""eboe"", ""nut"", ""food"", ""fuzz"", ""pod"", ""fuzzy"", ""furry""]"
ASC00038d8,6,776694,0.4410838059231254,drawing,"[0, 0, 18, 26, 779, 1376]","{""keywords""=>[""Eboe nut"", ""Dipteryx oleifera"", ""eboe nut"", ""eboe"", ""nut"", ""food"", ""fuzz"", ""pod"", ""seed"", ""fuzzy"", ""furry""]}"
ASC00038dn,5,776697,0.492091388400703,Page keywords,[],"[""colour rice paper plant"", ""rice paper plant Chinese house grass fence "", ""rice paper"", ""colour"", ""color"", ""china"", ""chinese"", ""asia"", ""asian"", ""rice"", ""paper"", ""plant"", ""drawing"", ""stalk"", ""wave"", ""waving"", ""house"", ""thatch"", ""clothes"", ""China"", ""papermaking"", ""ethnology"", ""reproduction""]"
ASC00038dn,5,776697,0.492091388400703,drawing,"[0, 0, 23, 52, 846, 1321]","{""keywords""=>[""colour rice paper plant"", ""rice paper plant Chinese house grass fence "", ""rice paper"", ""colour"", ""color"", ""china"", ""chinese"", ""asia"", ""asian"", ""rice"", ""paper"", ""plant"", ""drawing"", ""stalk"", ""wave"", ""waving"", ""house"", ""thatch"", ""clothes""]}"
ASC00038dn,5,776697,0.492091388400703,contributor,"[111, 1311, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""lithographer""]}"
ASC00038dn,5,776697,0.492091388400703,contributor,"[792, 1326, 0, 0, 0, 0]","{""name""=>[""F.Reeve"", ""F. Reeve""], ""role""=>[""printer""]}"
ASC00038e3,6,776698,0.492091388400703,Page keywords,[],"[""rice paper "", ""rice paper"", ""paper"", ""rice"", ""method"", ""asia"", ""china"", ""chinese"", ""asian"", ""drawing"", ""mode"", ""cut"", ""cutting"", ""roll"", ""ethnology"", ""production"", ""color"", ""rice paper cutting""]"
ASC00038e3,6,776698,0.492091388400703,drawing,"[0, 0, 42, 20, 1330, 912]","{""keywords""=>[""rice paper "", ""rice paper"", ""paper"", ""rice"", ""method"", ""asia"", ""china"", ""chinese"", ""asian"", ""drawing"", ""mode"", ""cut"", ""cutting"", ""roll"", ""rice paper cutting""]}"
ASC00038e3,6,776698,0.492091388400703,contributor,"[114, 876, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""lithographer"", ""illustrator""]}"
ASC00038e3,6,776698,0.492091388400703,contributor,"[1252, 881, 0, 0, 0, 0]","{""name""=>[""F.Reeve"", ""F. Reeve""], ""role""=>[""printer""]}"
ASC00038gt,5,776797,0.4426177679418274,Page keywords,[],"[""plant"", ""Brayera anthelmintica"", ""flower"", ""stem"", ""stalk"", ""close up"", ""close"", ""bud"", ""petal"", ""reeve"", ""fitch"", ""leaves plants flowers pistil stamen anther"", ""tree"", ""botany""]"
ASC00038gt,5,776797,0.4426177679418274,drawing,"[0, 0, 27, 19, 770, 1359]","{""keywords""=>[""plant"", ""Brayera anthelmintica"", ""flower"", ""stem"", ""stalk"", ""close up"", ""close"", ""bud"", ""petal"", ""reeve"", ""fitch"", ""leaves plants flowers pistil stamen anther"", ""tree"", ""botany""]}"
ASC00038gt,5,776797,0.4426177679418274,species,"[410, 946, 0, 0, 0, 0]","{""common""=>["""", ""African redwood""], ""scientific""=>[""Brayera anthelmintica""]}"
ASC00038gt,5,776797,0.4426177679418274,contributor,"[71, 1340, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC00038gt,5,776797,0.4426177679418274,contributor,"[731, 1336, 0, 0, 0, 0]","{""name""=>[""Reeve"", ""Frederick Reeve"", ""Frederic Reeve""], ""role""=>[""other"", ""printer""]}"
ASC00038gi,5,776802,0.45307443365695793,Page keywords,[],"[""Botany"", ""Lithograph"", ""Seeds"", ""Leaves"", ""Insects"", ""grain"", ""fungus"", ""insect"", ""fruit"", ""seeds"", ""botany"", ""insects""]"
ASC00038gi,5,776802,0.45307443365695793,drawing,"[0, 0, 16, 24, 802, 1355]","{""keywords""=>[""Botany"", ""Lithograph"", ""Seeds"", ""Leaves"", ""Insects"", ""grain"", ""fungus"", ""insect"", ""fruit"", ""seeds""]}"
ASC00038gi,5,776802,0.45307443365695793,inscription,"[712, 916, 0, 0, 0, 0]","{""text""=>[""14"", ""13"", ""1""]}"
ASC00038gi,5,776802,0.45307443365695793,inscription,"[451, 1283, 0, 0, 0, 0]","{""text""=>[""11"", ""12"", ""10"", ""Coccus of the Coffee-plant"", ""9"", ""8"", ""3"", ""7"", ""6""]}"
ASC00038gi,5,776802,0.45307443365695793,contributor,"[75, 1351, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""lithographer""]}"
ASC00038gi,5,776802,0.45307443365695793,contributor,"[728, 1362, 0, 0, 0, 0]","{""name""=>[""Reeve & Nichol"", ""Reeve & Nichols""], ""role""=>[""other"", ""printer""]}"
ASC00038hk,7,780823,0.4605263157894737,Page keywords,[],"[""fungi"", ""mycology"", ""fungus"", ""mushrooms"", ""plants"", ""leaves"", ""Schizophyllum umbrinum"", ""Berk"", ""Peziza herpotricha"", ""Berk."", ""Depazea Mappa"", ""Exidia Straminea"", ""biology"", ""Auriculariales"", ""Schizophyllaceae"", ""wood-rotting"", ""Agaricales"", ""saprophytic cup fungi"", ""Pezizales"", ""leaf""]"
ASC00038hk,7,780823,0.4605263157894737,species,"[300, 1107, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Depazea mappa"", ""Peziza herpotricha"", ""Depazea Mappa"", ""Exidia straminea"", ""Exidia Straminea, Berk.""]}"
ASC00038hk,7,780823,0.4605263157894737,species,"[533, 620, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Peziza herpotricha"", ""Peziza herpotricha, Berk.""]}"
ASC00038hk,7,780823,0.4605263157894737,species,"[196, 369, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Schizophyllum umbrinum""]}"
ASC00038hk,7,780823,0.4605263157894737,contributor,"[711, 1382, 0, 0, 0, 0]","{""name""=>[""Reeve & Nichols"", ""Reeve & Michels""], ""role""=>[""printer"", ""illustrator""]}"
ASC00038hk,7,780823,0.4605263157894737,contributor,"[176, 1365, 0, 0, 0, 0]","{""name""=>[""Fitch"", ""M J Berkeley"", ""M.J. Berkeley"", ""Berkeley""], ""role""=>[""lithographer"", ""illustrator""]}"
ASC00038iq,6,780841,0.45751633986928103,Page keywords,[],"[""plant"", ""flowers"", ""buds"", ""botany""]"
ASC00038jt,5,780885,0.44642857142857145,Page keywords,[],"[""watermelon plant"", ""stem"", ""fruit"", ""leaf"", ""plant"", ""flower"", ""cucurbitacea"", ""Citrullus fistulosus"", ""melon"", ""citrullus"", ""desert"", ""vine"", ""seed"", ""hairy"", ""spine"", ""large"", ""smooth"", ""citrullus fistulosus"", ""stocks""]"
ASC00038jt,5,780885,0.44642857142857145,drawing,"[0, 0, 13, 25, 781, 1361]","{""keywords""=>[""watermelon plant"", ""Citrullus fistulosus"", ""melon"", ""citrullus"", ""desert"", ""vine"", ""fruit"", ""seed"", ""hairy"", ""spine"", ""large"", ""smooth"", ""flower"", ""citrullus fistulosus"", ""stocks""]}"
ASC00038jt,5,780885,0.44642857142857145,contributor,"[95, 1357, 0, 0, 0, 0]","{""name""=>[""W. Abraham"", ""Fitch"", ""W.Abraham""], ""role""=>[""illustrator"", ""lithographer"", ""other""]}"
ASC00038jt,5,780885,0.44642857142857145,contributor,"[728, 1353, 0, 0, 0, 0]","{""name""=>[""Reeve & Nichols""], ""role""=>[""printer"", ""other""]}"
ASC00038l8,5,780936,0.45691906005221933,Page keywords,[],"[""plant"", ""Ranunculus digitatus"", ""fitch"", ""reeve"", ""nichols"", ""bloom"", ""flower"", ""petal"", ""root"", ""roots"", ""leaves"", ""pistil"", ""stem"", ""flowers"", ""leaf"", ""seed"", ""stamen""]"
ASC00038l8,5,780936,0.45691906005221933,drawing,"[0, 0, 9, 23, 804, 1371]","{""keywords""=>[""plant"", ""Ranunculus digitatus"", ""fitch"", ""reeve"", ""nichols"", ""bloom"", ""flower"", ""petal"", ""root"", ""roots""]}"
ASC00038l8,5,780936,0.45691906005221933,contributor,"[67, 1365, 0, 0, 0, 0]","{""name""=>[""Fitch""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC00038l8,5,780936,0.45691906005221933,contributor,"[736, 1369, 0, 0, 0, 0]","{""name""=>[""Reeve & Nichols"", ""Reeve & Nichels imp""], ""role""=>[""other"", ""printer""]}"
