Zooniverse ID,Classification count,Page ID,Image scale,Type,Coords,Value
ASC0002zcm,5,5173113,0.41555357672899973,Page keywords,[],"[""plant"", ""artistic"", ""draw"", ""vining plant"", ""flower"", ""vine""]"
ASC0002zcm,5,5173113,0.41555357672899973,drawing,"[0, 0, 115, 260, 667, 816]","{""keywords""=>[""plant"", ""artistic"", ""draw"", ""vining plant"", ""flower""]}"
ASC0002zcm,5,5173113,0.41555357672899973,species,"[563, 1087, 0, 0, 0, 0]","{""common""=>["""", ""blank""], ""scientific""=>[""Mutisia inflexa"", ""blank"", ""Mulisea inflexa""]}"
ASC0002zdc,5,5173115,0.41555357672899973,Page keywords,[],"[""Drawing of a plant Mutisia"", ""plant"", ""flower"", ""mutisia subspinosa"", ""tendril"", ""leaves"", ""tendrils""]"
ASC0002zdc,5,5173115,0.41555357672899973,contributor,"[110, 1383, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""WJH"", ""W. J. H.""], ""role""=>[""other"", ""illustrator""]}"
ASC0002zdo,8,5173117,0.41555357672899973,Page keywords,[],"[""Mutisia Linifolia\r\n\r\nW.J.H.\r\n\r\nSwan Sc"", ""flower"", ""flora"", ""botany"", ""Plant"", ""flowering"", ""sunflower"", ""botanical""]"
ASC0002zdo,8,5173117,0.41555357672899973,drawing,"[0, 0, 129, 281, 656, 882]","{""keywords""=>[""Mutisia Linifolia\r\n\r\nW.J.H.\r\n\r\nSwan Sc"", ""sunflower""]}"
ASC0002zdo,8,5173117,0.41555357672899973,inscription,"[253, 1114, 0, 0, 0, 0]","{""text""=>[""W. J. H."", ""Mutisia linifolia""]}"
ASC0002zdo,8,5173117,0.41555357672899973,contributor,"[170, 1129, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""W.J.H""], ""role""=>[""illustrator""]}"
ASC0002zdo,8,5173117,0.41555357672899973,contributor,"[716, 1120, 0, 0, 0, 0]","{""name""=>[""Swan Sc"", ""Swan and Co."", ""Swan"", ""Swan So""], ""role""=>[""other"", ""engraver"", ""printer""]}"
ASC0002zcb,7,5173119,0.41555357672899973,Page keywords,[],"[""moss"", ""botanical"", ""\r\nPlant"", ""leaves"", ""6 parts of the plant""]"
ASC0002zcb,7,5173119,0.41555357672899973,drawing,"[0, 0, 122, 301, 665, 827]","{""keywords""=>[""moss"", ""botanical"", ""\r\nPlant"", ""leaves""]}"
ASC0002zcb,7,5173119,0.41555357672899973,contributor,"[132, 1113, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""WJH"", ""W.J.H.  Swan St."", ""W.J.H""], ""role""=>[""other"", ""illustrator"", ""lithographer""]}"
ASC0002zcb,7,5173119,0.41555357672899973,contributor,"[699, 1110, 0, 0, 0, 0]","{""name""=>[""Swan.SC"", ""Swanse"", ""SwanSe"", ""Swan Sc.""], ""role""=>[""other"", ""illustrator"", ""artist""]}"
ASC0002zcb,7,5173119,0.41555357672899973,contributor,"[-362, 1233, 0, 0, 0, 0]","{""name""=>[""blank""], ""role""=>[""blank""]}"
ASC0002zcg,5,5173121,0.41555357672899973,Page keywords,[],"[""Lichen"", ""Usnea fasciata"", ""drawing"", ""lichen"", ""usnea""]"
ASC0002zcg,5,5173121,0.41555357672899973,drawing,"[0, 0, 128, 343, 625, 813]","{""keywords""=>[""Lichen"", ""Usnea fasciata"", ""drawing"", ""lichen""]}"
ASC0002zcg,5,5173121,0.41555357672899973,species,"[426, 1155, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Usnea fasciata""]}"
ASC0002zbv,5,5173123,0.41555357672899973,Page keywords,[],"[""Usnea sphacelata"", ""beard lichen"", ""lichen"", ""seaweed (?)"", ""botany""]"
ASC0002zbv,5,5173123,0.41555357672899973,drawing,"[0, 0, 101, 375, 688, 774]","{""keywords""=>[""lichen"", ""seaweed (?)"", ""botany""]}"
ASC0002zbv,5,5173123,0.41555357672899973,species,"[390, 1093, 0, 0, 0, 0]","{""common""=>[""beard lichen "", """"], ""scientific""=>[""usnea sphacelata"", ""Usnea sphacelata""]}"
ASC0002zbv,5,5173123,0.41555357672899973,contributor,"[174, 1125, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""WJH""], ""role""=>[""illustrator""]}"
ASC0002zde,5,5173125,0.41555357672899973,Page keywords,[],"[""Drawing macrophylla "", ""Sticta macrophylla "", ""old rare plant""]"
ASC0002zc8,7,5173127,0.41555357672899973,Page keywords,[],"[""lichen"", ""botany"", ""anatomy"", ""apothecium"", ""flower"", ""lichens: Sticta Humboldtii"", ""tropical""]"
ASC0002zc8,7,5173127,0.41555357672899973,species,"[420, 682, 0, 0, 0, 0]","{""common""=>["""", ""???""], ""scientific""=>[""Sticta Humboldtii"", ""Sticta humboldtii""]}"
ASC0002zc8,7,5173127,0.41555357672899973,inscription,"[671, 994, 0, 0, 0, 0]","{""text""=>[""4"", ""3"", ""Swan Sc.""]}"
ASC0002zd9,6,5173129,0.41555357672899973,Page keywords,[],"[""botany"", ""leaf"", ""flower"", ""flowering plant"", ""flowers"", ""leaves"", ""diagram""]"
ASC0002zd9,6,5173129,0.41555357672899973,species,"[490, 1358, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Adenocaulon bicolor"", ""Adenocaulon bicolor "", ""adenocaulon bicolor""]}"
ASC0002zd9,6,5173129,0.41555357672899973,contributor,"[90, 1384, 0, 0, 0, 0]","{""name""=>[""blank"", ""W. J. H. "", ""W.J.H.""], ""role""=>[""blank"", ""illustrator"", ""other""]}"
ASC0002zd9,6,5173129,0.41555357672899973,contributor,"[776, 1388, 0, 0, 0, 0]","{""name""=>[""Swan"", ""Swan S.""], ""role""=>[""illustrator"", ""engraver"", ""other""]}"
ASC0002zc7,5,5173131,0.41555357672899973,Page keywords,[],"[""flower"", ""leaf"", ""bud"", ""stem"", ""miscellaneous plant"", ""tree"", ""Mahagoni"", ""botanical illustration"", ""mahogany"", ""leaflets"", ""inflorescence"", ""Swietenia mahagoni"", ""West Indies Mahogany"", ""Mahogany"", ""leaves"", ""botany"", ""branch"", ""blossom"", ""floret""]"
ASC0002zc7,5,5173131,0.41555357672899973,drawing,"[0, 0, 35, 33, 767, 1313]","{""keywords""=>[""miscellaneous plant"", ""tree"", ""Mahagoni"", ""botanical illustration"", ""mahogany"", ""leaflets"", ""inflorescence"", ""Swietenia mahagoni"", ""West Indies Mahogany"", ""Mahogany"", ""leaves"", ""botany"", ""branch"", ""blossom"", ""flower"", ""leaf"", ""floret""]}"
ASC0002zc7,5,5173131,0.41555357672899973,contributor,"[787, 1277, 0, 0, 0, 0]","{""name""=>[""blank"", ""I. Guilding"", ""Reverend I. Guilding"", ""Rev. L. Guilding del.""], ""role""=>[""blank"", ""other"", ""illustrator""]}"
ASC0002zc7,5,5173131,0.41555357672899973,contributor,"[794, 69, 0, 0, 0, 0]","{""name""=>[""blank"", ""Swan, Sc."", ""swan sc.""], ""role""=>[""blank"", ""illustrator"", ""other""]}"
ASC0002zcl,5,5173133,0.41555357672899973,Page keywords,[],"[""flora"", ""flower"", ""seed"", ""pod"", ""plants"", ""plant nut""]"
ASC0002zbw,6,5173135,0.41555357672899973,Page keywords,[],"[""plants"", ""botany"", ""Scouleria aquatica"", ""blackmat splashzone moss"", ""aquatic"", ""plant"", ""biology"", ""algae"", ""natural size"", ""leaf"", ""terminal leaf"", ""portion of terminal leaf"", ""extremity of fertile branch"", ""branch"", ""fertile branch"", ""extremity"", ""calyptra"", ""capsule"", ""before operculum separation"", ""mature capsule"", ""after dispersion of seed"", ""peristome"", ""portion of peristome"", ""teeth"", ""teeth of peristome"", ""seed"", ""seeds"", ""magnified""]"
ASC0002zbw,6,5173135,0.41555357672899973,species,"[355, 1169, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Scouleria aquatica""]}"
ASC0002zbw,6,5173135,0.41555357672899973,inscription,"[336, 1125, 0, 0, 0, 0]","{""text""=>[""Scouleria aquatica"", ""9"", ""11"", ""5"", ""8""]}"
ASC0002zbw,6,5173135,0.41555357672899973,contributor,"[99, 1313, 0, 0, 0, 0]","{""name""=>[""W.J.H.""], ""role""=>[""other"", ""illustrator""]}"
ASC0002zd3,5,5173137,0.41555357672899973,Page keywords,[],"[""Moss"", ""leafy moss"", ""plant moss"", ""moss"", ""Bryum Menziesii""]"
ASC0002zd3,5,5173137,0.41555357672899973,drawing,"[0, 0, 42, 38, 804, 1334]","{""keywords""=>[""plant moss"", ""moss"", ""Bryum Menziesii""]}"
ASC0002zbr,6,5173139,0.41555357672899973,Page keywords,[],"[""Plant"", ""plant"", ""flowers"", ""bryum gigantum"", ""bryum"", ""mosses"", ""sketch"", ""botany""]"
ASC0002zci,6,5173141,0.41555357672899973,Page keywords,[],"[""plant"", ""life cycle"", ""plant anatomy"", ""Dicranum "", ""weed"", ""seaweed"", ""tube"", ""Plant"", ""leaf"", ""seed pod"", ""plants""]"
ASC0002zci,6,5173141,0.41555357672899973,drawing,"[0, 0, 132, 255, 659, 868]","{""keywords""=>[""plant"", ""life cycle"", ""plant anatomy"", ""Dicranum "", ""Plant"", ""leaf"", ""seed pod"", ""plants""]}"
ASC0002zci,6,5173141,0.41555357672899973,species,"[502, 807, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Dioranum phascoides""]}"
ASC0002zcy,6,5173143,0.41555357672899973,Page keywords,[],"[""plant"", ""semi aquatic"", ""Plant"", ""Liverwort"", ""rhizoids"", ""Water"", ""floating"", ""wetland"", ""slender"", ""Riccia Natans"", ""purple fringe"", ""top down view group"", ""vascular tissues"", ""close up"", ""side view"", ""cut through"", ""magnified"", ""warts"", ""riccia"", ""liverwort"", ""botany""]"
ASC0002zcy,6,5173143,0.41555357672899973,species,"[324, 725, 0, 0, 0, 0]","{""common""=>["""", ""Purple-fringed riccia"", ""Slender riccia""], ""scientific""=>[""Riccia natans"", "" Ricciocarpus natans"", ""Riccia fluitans""]}"
ASC0002zcy,6,5173143,0.41555357672899973,contributor,"[678, 1062, 0, 0, 0, 0]","{""name""=>[""SwanSo."", ""Swansa"", ""Swan""], ""role""=>[""illustrator"", ""engraver"", ""other""]}"
ASC0002zcy,6,5173143,0.41555357672899973,contributor,"[163, 1070, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""W.J.H""], ""role""=>[""illustrator"", ""other""]}"
ASC0002zjo,6,5173145,0.41555357672899973,Page keywords,[],"[""plant"", ""petal"", ""stamen"", ""Hard to read"", ""plant with a flower and seperate drawing of seed"", ""parnafisia"", ""Parafina finbrata""]"
ASC0002zcq,9,5173147,0.41555357672899973,Page keywords,[],"[""menyouthes"", ""galle"", ""plant"", ""tuber"", ""roots"", ""stalks"", ""leaves"", ""bud"", ""flowers"", ""stamens"", ""pistils"", ""flower"", ""leaf"", ""stem"", ""seed"", ""seed case"", ""flower bud"", ""botany"", ""plant details"", ""aquatic plant"", ""wetland"", ""water lily""]"
ASC0002zcq,9,5173147,0.41555357672899973,species,"[618, 1168, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""menyouthe"", ""Meganthes Crista-Galli"", ""Menyanthes Crista Galli"", ""Menyanthes Crista-Galli""]}"
ASC0002zcq,9,5173147,0.41555357672899973,contributor,"[73, 1360, 0, 0, 0, 0]","{""name""=>[""blank"", ""A M Del ?"", ""A.M"", ""A. M.""], ""role""=>[""blank"", ""illustrator""]}"
ASC0002zc9,6,5173149,0.41555357672899973,Page keywords,[],"[""plant"", ""flower"", ""root"", ""stem"", ""detail"", ""aphylla"", ""Vohiria aphylla"", ""Voyria aphylla (Jacq.) Pers."", ""Vohiria tenera"", ""botany"", ""biology"", ""Gentianaceae"", ""Angiosperms"", ""Flowering plants""]"
ASC0002zc9,6,5173149,0.41555357672899973,drawing,"[0, 0, 45, 51, 369, 1236]","{""keywords""=>[""flower"", ""plant"", ""stem"", ""detail"", ""root"", ""aphylla""]}"
ASC0002zcz,5,5173151,0.41555357672899973,Page keywords,[],"[""Botany"", ""Saccharum officinarum"", ""sugarcane"", ""Sugar Cane drawing"", ""Botanical"", ""Sugar Cane"", ""Plant"", ""Drawing"", ""sugar cane"", ""flower"", ""roots"", ""leaves"", ""plant""]"
ASC0002zcz,5,5173151,0.41555357672899973,species,"[565, 1144, 0, 0, 0, 0]","{""common""=>[""Sugar Cane"", ""sugar cane""], ""scientific""=>[""Saccharum officinarum"", """", ""Saccharum oficinarum""]}"
ASC0002zcz,5,5173151,0.41555357672899973,contributor,"[35, 1255, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""W.J.H delt"", ""W. J. H."", ""W.T.H""], ""role""=>[""illustrator""]}"
ASC0002zcz,5,5173151,0.41555357672899973,contributor,"[765, 1278, 0, 0, 0, 0]","{""name""=>[""Swan Sc."", ""Swan se"", ""Swan""], ""role""=>[""other"", ""illustrator""]}"
ASC0002zco,5,5173153,0.41555357672899973,Page keywords,[],"[""plant"", ""Monofilament cruspata""]"
ASC0002zck,6,5173155,0.41555357672899973,Page keywords,[],"[""plant"", ""seeds"", ""leaves"", ""pistol"", ""flower"", ""seed pod"", ""stem""]"
ASC0002zck,6,5173155,0.41555357672899973,drawing,"[0, 0, 7, 67, 818, 1283]","{""keywords""=>[""plant"", ""flower"", ""seed pod"", ""leaves"", ""stem""]}"
ASC0002zck,6,5173155,0.41555357672899973,species,"[487, 1305, 0, 0, 0, 0]","{""common""=>["""", ""Sinapis frutescens""], ""scientific""=>[""Sinapis frutescens"", """", ""Sinopis frutescons""]}"
ASC0002zck,6,5173155,0.41555357672899973,contributor,"[50, 1317, 0, 0, 0, 0]","{""name""=>[""W.J.H dell"", ""W.J.H. delt"", ""W. J. H. ""], ""role""=>[""illustrator""]}"
ASC0002zdh,8,5173157,0.41555357672899973,Page keywords,[],"[""plant"", ""leaf"", ""seed"", ""leaves"", ""flower"", ""flowers"", ""seeds""]"
ASC0002zdh,8,5173157,0.41555357672899973,drawing,"[0, 0, 94, 270, 660, 874]","{""keywords""=>[""plant"", ""leaf""]}"
ASC0002zdh,8,5173157,0.41555357672899973,species,"[460, 1045, 0, 0, 0, 0]","{""common""=>[""Weissia reticulata"", """", ""blank""], ""scientific""=>["""", ""Wu~sia reticulata"", ""Weylsia reticulata"", ""blank"", ""Weissia reticulata""]}"
ASC0002zdh,8,5173157,0.41555357672899973,contributor,"[160, 1114, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""W.J.H del""], ""role""=>[""illustrator""]}"
ASC0002zca,5,5173159,0.41555357672899973,Page keywords,[],"[""flowers"", ""berries"", ""plant"", ""stamen"", ""leaves"", ""leaf"", ""berry"", ""observation"", ""diagram"", ""seed"", ""flower"", ""plant?"", ""botanical illustration"", ""Guilding"", ""Guildingia""]"
ASC0002zca,5,5173159,0.41555357672899973,inscription,"[226, 1222, 0, 0, 0, 0]","{""text""=>[""Guildingia psidioides"", ""9"", ""7""]}"
ASC0002zca,5,5173159,0.41555357672899973,inscription,"[334, 879, 0, 0, 0, 0]","{""text""=>[""2"", ""4"", ""5"", ""3""]}"
ASC0002zcw,5,5173161,0.41555357672899973,Page keywords,[],"[""Plant Flower Leaf Plant parts"", ""plant"", ""plants""]"
ASC0002zcw,5,5173161,0.41555357672899973,drawing,"[0, 0, 99, 220, 673, 864]","{""keywords""=>[""Plant Flower Leaf Plant parts"", ""plant"", ""plants""]}"
ASC0002zcw,5,5173161,0.41555357672899973,contributor,"[230, 996, 0, 0, 0, 0]","{""name""=>[""W. J. H. del!"", ""W.J.H. del!"", ""WJ Hedell""], ""role""=>[""illustrator""]}"
ASC0002zdf,6,5173163,0.41555357672899973,Page keywords,[],"[""botany"", ""flower"", ""plant"", ""seedpod"", ""seed pod""]"
ASC0002zdf,6,5173163,0.41555357672899973,drawing,"[0, 0, 7, 45, 814, 1289]","{""keywords""=>[""botany""]}"
ASC0002zdf,6,5173163,0.41555357672899973,species,"[286, 1274, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Draba alyfsoides"", ""Draba alyfordes""]}"
ASC0002zdf,6,5173163,0.41555357672899973,contributor,"[59, 1311, 0, 0, 0, 0]","{""name""=>[""W J H Delt"", ""M.J.H.delt"", ""W.J.H. delt""], ""role""=>[""illustrator""]}"
ASC0002zd0,5,5173165,0.41555357672899973,Page keywords,[],"[""flowering plant"", ""plant"", ""flower"", ""botany"", ""plant details"", ""bell-shaped"", ""fruit""]"
ASC0002zfp,6,5173167,0.41555357672899973,Page keywords,[],"[""N.J.H. del*"", ""plant"", ""Brachymenium"", ""brachymenium""]"
ASC0002zfp,6,5173167,0.41555357672899973,drawing,"[0, 0, 62, 299, 669, 844]","{""keywords""=>[""N.J.H. del*"", ""plant"", ""Brachymenium""]}"
ASC0002zfp,6,5173167,0.41555357672899973,drawing,"[0, 0, 170, 1387, 2, 2]","{""keywords""=>[]}"
ASC0002zfp,6,5173167,0.41555357672899973,contributor,"[152, 1101, 0, 0, 0, 0]","{""name""=>[""W.J.H"", ""W.J.H."", ""WJH""], ""role""=>[""illustrator""]}"
ASC0002zfp,6,5173167,0.41555357672899973,contributor,"[171, 1388, 0, 0, 0, 0]","{""name""=>[""blank""], ""role""=>[""blank""]}"
ASC0002zmb,5,5173169,0.41555357672899973,Page keywords,[],"[""plant"", ""Seeds"", ""seed pod inside of flower"", ""sketch"", ""outline"", ""Colliguaja integerrima"", ""botany"", ""biology"", ""Rosids"", ""Malpighiales"", ""Euphorbiaceae"", ""Euphorbioideae"", ""Hippomaneae"", ""Hippomaninae"", ""euphorbaceae"", ""botanical illustration""]"
ASC0002zmb,5,5173169,0.41555357672899973,drawing,"[0, 0, 58, 210, 706, 882]","{""keywords""=>[""sketch"", ""outline"", ""Colliguaja integerrima"", ""botany"", ""biology"", ""plant"", ""Rosids"", ""Malpighiales"", ""Euphorbiaceae"", ""Euphorbioideae"", ""Hippomaneae"", ""Hippomaninae"", ""euphorbaceae"", ""botanical illustration""]}"
ASC0002zmb,5,5173169,0.41555357672899973,species,"[345, 1043, 0, 0, 0, 0]","{""common""=>["""", ""blank""], ""scientific""=>[""colliguaja integerrima"", ""blank"", ""Colliguaja integerrima""]}"
ASC0002zmb,5,5173169,0.41555357672899973,species,"[381, 636, 0, 0, 0, 0]","{""common""=>[""blank"", """", ""Colliguaya""], ""scientific""=>[""blank"", ""Colliguaja integerrima""]}"
ASC0002zmb,5,5173169,0.41555357672899973,contributor,"[121, 1073, 0, 0, 0, 0]","{""name""=>[""W.J.H.del!"", ""W J H dell"", ""W. J. H."", ""William Jackson Hooker del"", ""w j h""], ""role""=>[""illustrator"", ""lithographer""]}"
ASC0002zdb,5,5173171,0.41555357672899973,Page keywords,[],"[""Leaves"", ""seed cases"", ""barbs"", ""plant"", ""euphorbia"", ""Colliguaja odorifera"", ""fruit"", ""composition""]"
ASC0002zd7,5,5173173,0.41555357672899973,Page keywords,[],"[""plant"", ""plant parts"", ""leaves"", ""flowers"", ""plants"", ""gymnostomum"", ""moss""]"
ASC0002zd7,5,5173173,0.41555357672899973,contributor,"[167, 1050, 0, 0, 0, 0]","{""name""=>[""WJH"", ""W.J.H. del"", ""W.I.H. del""], ""role""=>[""illustrator"", ""other""]}"
ASC0002zdv,5,5173175,0.41555357672899973,Page keywords,[],"[""Lemma gibba Seeds in germination"", ""lemna gibba"", ""seed in germintation"", ""seeds"", ""germination"", ""lemnagibba"", ""Lemna gibba"", ""seeds in germination""]"
ASC0002zdk,5,5173177,0.41555357672899973,Page keywords,[],"[""Flora"", ""Cruciata"", ""colletia"", ""cruciata"", ""crucifixion plant"", ""leaf"", ""plant"", ""section"", ""flower"", ""species""]"
ASC0002zdk,5,5173177,0.41555357672899973,inscription,"[594, 1244, 0, 0, 0, 0]","{""text""=>[""cruciata"", ""blank"", ""bolletia cruciata""]}"
ASC0002zk6,5,5173179,0.41555357672899973,Page keywords,[],"[""Drawings several flowers"", ""plant drawings"", ""flow"", ""stalk"", ""stamen"", ""plant"", ""flora""]"
ASC0002zm4,5,5173181,0.41555357672899973,Page keywords,[],"[""verbena"", ""Verbena aphylla"", ""Verbena"", ""plant"", ""Plant"", ""drawing"", ""flower"", ""seed"", ""verbena aphylla""]"
ASC0002znf,5,5173183,0.41555357672899973,Page keywords,[],"[""plant"", ""Verbena scoparial\r\n"", ""verbena:""]"
ASC0002znf,5,5173183,0.41555357672899973,drawing,"[0, 0, 12, 19, 797, 1357]","{""keywords""=>[""plant"", ""Verbena scoparial\r\n""]}"
ASC0002zfo,5,5173185,0.41555357672899973,Page keywords,[],"[""plant"", ""foliage"", ""flowers"", ""stamen"", ""petals""]"
ASC0002zfo,5,5173185,0.41555357672899973,species,"[408, 1070, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Verbena crinacea"", ""Verbena Crinacea""]}"
ASC0002zfo,5,5173185,0.41555357672899973,contributor,"[156, 1078, 0, 0, 0, 0]","{""name""=>[""W.J.H."", ""W. J. H. deV""], ""role""=>[""illustrator""]}"
ASC0002zgk,6,5173187,0.41555357672899973,Page keywords,[],"[""plant"", ""flower"", ""seeds"", ""seed"", ""pods"", ""pencil drawing"", ""Wilson glaberrima"", ""wilsonia""]"
ASC0002zkh,6,5173189,0.41555357672899973,Page keywords,[],"[""flower"", ""stamen"", ""seeds"", ""leaves"", ""plant"", ""plant endemic to Chile"", ""historical taxonomy"", ""botany"", ""illustration""]"
ASC0002zkh,6,5173189,0.41555357672899973,drawing,"[0, 0, 34, 13, 785, 1352]","{""keywords""=>[""flower"", ""plant endemic to Chile"", ""historical taxonomy"", ""botany"", ""illustration""]}"
ASC0002zkh,6,5173189,0.41555357672899973,species,"[424, 1028, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Viviania marifolia"", ""macrea rosea"", ""Macrea Rosea"", ""Macrea rosea""]}"
ASC0002zmw,6,5173191,0.41555357672899973,Page keywords,[],"[""flower"", ""pencil"", ""black/white"", ""Castonosper mum australe"", ""mum"", ""botany"", ""diagram"", ""plant"", ""castanospermum"", ""Castanosphermum australe""]"
ASC0002zmw,6,5173191,0.41555357672899973,species,"[697, 1139, 0, 0, 0, 0]","{""common""=>[""mum australe"", """"], ""scientific""=>[""castanosper"", ""Castanospermum australe"", ""Castonosper mum australe"", ""Castanospermum australes ""]}"
ASC0002zmw,6,5173191,0.41555357672899973,inscription,"[796, 110, 0, 0, 0, 0]","{""text""=>[""I.I. or L.I."", ""LI"", ""II""]}"
ASC0002zmw,6,5173191,0.41555357672899973,inscription,"[97, 1184, 0, 0, 0, 0]","{""text""=>[""1"", ""4"", ""W.J.H.del"", ""3""]}"
ASC0002zmw,6,5173191,0.41555357672899973,inscription,"[660, 1300, 0, 0, 0, 0]","{""text""=>[""blank"", ""2"", ""Swan Sc""]}"
